key,value
Inequality in eduation (2011),21.1101
Inequality in eduation (2012),20.9305
Inequality in eduation (2013),20.6524
Inequality in eduation (2014),20.1906
Inequality in eduation (2015),19.8209
Inequality in eduation (2016),19.5452
Inequality in eduation (2017),19.1068
Inequality in eduation (2018),18.5921
Inequality in eduation (2019),18.1042
Inequality in eduation (2020),17.2045
Inequality in eduation (2021),17.2045
Inequality in eduation (2022),17.2045
Inequality in income (2010),43.14258
Inequality in income (2011),42.14822
Inequality in income (2012),40.61665
Inequality in income (2013),40.89847
Inequality in income (2014),40.48903
Inequality in income (2015),38.23961
Inequality in income (2016),37.98643
Inequality in income (2017),36.80381
Inequality in income (2018),37.45435
Inequality in income (2019),39.7147
Inequality in income (2020),43.99135
Inequality in income (2021),43.99135
Inequality in income (2022),43.99135
GII Rank (2022),95
Gender Inequality Index (value) (1990),
Gender Inequality Index (value) (1991),
Gender Inequality Index (value) (1992),
Gender Inequality Index (value) (1993),
Gender Inequality Index (value) (1994),
Gender Inequality Index (value) (1995),
Gender Inequality Index (value) (1996),
Gender Inequality Index (value) (1997),
Gender Inequality Index (value) (1998),
Gender Inequality Index (value) (1999),
Gender Inequality Index (value) (2000),
Gender Inequality Index (value) (2001),
Gender Inequality Index (value) (2002),0.501
Gender Inequality Index (value) (2003),0.489
Gender Inequality Index (value) (2004),0.487
Gender Inequality Index (value) (2005),0.487
Gender Inequality Index (value) (2006),0.491
Gender Inequality Index (value) (2007),0.492
Gender Inequality Index (value) (2008),0.481
Gender Inequality Index (value) (2009),0.474
Gender Inequality Index (value) (2010),0.452
Gender Inequality Index (value) (2011),0.452
Gender Inequality Index (value) (2012),0.45
Gender Inequality Index (value) (2013),0.448
Gender Inequality Index (value) (2014),0.421
Gender Inequality Index (value) (2015),0.417
Gender Inequality Index (value) (2016),0.415
Gender Inequality Index (value) (2017),0.418
Gender Inequality Index (value) (2018),0.409
Gender Inequality Index (value) (2019),0.408
Gender Inequality Index (value) (2020),0.417
Gender Inequality Index (value) (2021),0.416
Gender Inequality Index (value) (2022),0.392
"Maternal Mortality Ratio (deaths per 100,000 live births) (1990)",108.442202
"Maternal Mortality Ratio (deaths per 100,000 live births) (1991)",107.8841706
"Maternal Mortality Ratio (deaths per 100,000 live births) (1992)",106.5358024
"Maternal Mortality Ratio (deaths per 100,000 live births) (1993)",105.2755909
"Maternal Mortality Ratio (deaths per 100,000 live births) (1994)",105.4013249
"Maternal Mortality Ratio (deaths per 100,000 live births) (1995)",96.60350131
"Maternal Mortality Ratio (deaths per 100,000 live births) (1996)",97.54599271
"Maternal Mortality Ratio (deaths per 100,000 live births) (1997)",98.63177671
"Maternal Mortality Ratio (deaths per 100,000 live births) (1998)",100.4277885
"Maternal Mortality Ratio (deaths per 100,000 live births) (1999)",94.19719121
"Maternal Mortality Ratio (deaths per 100,000 live births) (2000)",92.63503345
"Maternal Mortality Ratio (deaths per 100,000 live births) (2001)",94.13931153
"Maternal Mortality Ratio (deaths per 100,000 live births) (2002)",93.12214663
"Maternal Mortality Ratio (deaths per 100,000 live births) (2003)",82.65057957
"Maternal Mortality Ratio (deaths per 100,000 live births) (2004)",82.35471958
"Maternal Mortality Ratio (deaths per 100,000 live births) (2005)",81.78541366
"Maternal Mortality Ratio (deaths per 100,000 live births) (2006)",81.71696708
"Maternal Mortality Ratio (deaths per 100,000 live births) (2007)",83.0762826
"Maternal Mortality Ratio (deaths per 100,000 live births) (2008)",72.89445046
"Maternal Mortality Ratio (deaths per 100,000 live births) (2009)",71.33593106
"Maternal Mortality Ratio (deaths per 100,000 live births) (2010)",70.56835582
"Maternal Mortality Ratio (deaths per 100,000 live births) (2011)",70.60105778
"Maternal Mortality Ratio (deaths per 100,000 live births) (2012)",70.5916258
"Maternal Mortality Ratio (deaths per 100,000 live births) (2013)",70.30792332
"Maternal Mortality Ratio (deaths per 100,000 live births) (2014)",69.87793246
"Maternal Mortality Ratio (deaths per 100,000 live births) (2015)",70.00598803
"Maternal Mortality Ratio (deaths per 100,000 live births) (2016)",70.08120519
"Maternal Mortality Ratio (deaths per 100,000 live births) (2017)",71.44645007
"Maternal Mortality Ratio (deaths per 100,000 live births) (2018)",63.14634924
"Maternal Mortality Ratio (deaths per 100,000 live births) (2019)",65.44106801
"Maternal Mortality Ratio (deaths per 100,000 live births) (2020)",74.76289736
"Maternal Mortality Ratio (deaths per 100,000 live births) (2021)",74.76289736
"Maternal Mortality Ratio (deaths per 100,000 live births) (2022)",74.76289736
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1990)",94.916
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1991)",96.557
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1992)",96.149
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1993)",95.368
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1994)",93.656
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1995)",92.325
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1996)",93.528
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1997)",92.106
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1998)",92.16
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1999)",94.957
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2000)",94.675
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2001)",93.506
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2002)",91.952
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2003)",89.734
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2004)",87.94
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2005)",85.791
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2006)",84.132
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2007)",82.937
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2008)",81.029
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2009)",79.433
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2010)",77.996
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2011)",77.638
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2012)",77.554
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2013)",75.843
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2014)",72.843
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2015)",69.796
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2016)",68.128
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2017)",66.226
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2018)",63.885
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2019)",61.82
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2020)",59.708
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2021)",59.034
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2022)",57.612
"Share of seats in parliament, female (% held by women) (1990)",9.811320755
"Share of seats in parliament, female (% held by women) (1991)",9.811320755
"Share of seats in parliament, female (% held by women) (1992)",9.811320755
"Share of seats in parliament, female (% held by women) (1993)",9.811320755
"Share of seats in parliament, female (% held by women) (1994)",9.811320755
"Share of seats in parliament, female (% held by women) (1995)",9.811320755
"Share of seats in parliament, female (% held by women) (1996)",9.811320755
"Share of seats in parliament, female (% held by women) (1997)",9.811320755
"Share of seats in parliament, female (% held by women) (1998)",9.811320755
"Share of seats in parliament, female (% held by women) (1999)",12.16730038
"Share of seats in parliament, female (% held by women) (2000)",12.16730038
"Share of seats in parliament, female (% held by women) (2001)",12.16730038
"Share of seats in parliament, female (% held by women) (2002)",10.82089552
"Share of seats in parliament, female (% held by women) (2003)",10.82089552
"Share of seats in parliament, female (% held by women) (2004)",10.82089552
"Share of seats in parliament, female (% held by women) (2005)",10.86142322
"Share of seats in parliament, female (% held by women) (2006)",9.701492537
"Share of seats in parliament, female (% held by women) (2007)",9.701492537
"Share of seats in parliament, female (% held by women) (2008)",9.701492537
"Share of seats in parliament, female (% held by women) (2009)",9.701492537
"Share of seats in parliament, female (% held by women) (2010)",13.80597015
"Share of seats in parliament, female (% held by women) (2011)",13.58490566
"Share of seats in parliament, female (% held by women) (2012)",13.58490566
"Share of seats in parliament, female (% held by women) (2013)",13.58490566
"Share of seats in parliament, female (% held by women) (2014)",20.89552239
"Share of seats in parliament, female (% held by women) (2015)",20.89552239
"Share of seats in parliament, female (% held by women) (2016)",20.89552239
"Share of seats in parliament, female (% held by women) (2017)",19.7761194
"Share of seats in parliament, female (% held by women) (2018)",18.99641577
"Share of seats in parliament, female (% held by women) (2019)",19.56521739
"Share of seats in parliament, female (% held by women) (2020)",19.63636364
"Share of seats in parliament, female (% held by women) (2021)",19.63636364
"Share of seats in parliament, female (% held by women) (2022)",29.15254237
"Share of seats in parliament, male (% held by men) (1990)",90.18867925
"Share of seats in parliament, male (% held by men) (1991)",90.18867925
"Share of seats in parliament, male (% held by men) (1992)",90.18867925
"Share of seats in parliament, male (% held by men) (1993)",90.18867925
"Share of seats in parliament, male (% held by men) (1994)",90.18867925
"Share of seats in parliament, male (% held by men) (1995)",90.18867925
"Share of seats in parliament, male (% held by men) (1996)",90.18867925
"Share of seats in parliament, male (% held by men) (1997)",90.18867925
"Share of seats in parliament, male (% held by men) (1998)",90.18867925
"Share of seats in parliament, male (% held by men) (1999)",87.83269962
"Share of seats in parliament, male (% held by men) (2000)",87.83269962
"Share of seats in parliament, male (% held by men) (2001)",87.83269962
"Share of seats in parliament, male (% held by men) (2002)",89.17910448
"Share of seats in parliament, male (% held by men) (2003)",89.17910448
"Share of seats in parliament, male (% held by men) (2004)",89.17910448
"Share of seats in parliament, male (% held by men) (2005)",89.13857678
"Share of seats in parliament, male (% held by men) (2006)",90.29850746
"Share of seats in parliament, male (% held by men) (2007)",90.29850746
"Share of seats in parliament, male (% held by men) (2008)",90.29850746
"Share of seats in parliament, male (% held by men) (2009)",90.29850746
"Share of seats in parliament, male (% held by men) (2010)",86.19402985
"Share of seats in parliament, male (% held by men) (2011)",86.41509434
"Share of seats in parliament, male (% held by men) (2012)",86.41509434
"Share of seats in parliament, male (% held by men) (2013)",86.41509434
"Share of seats in parliament, male (% held by men) (2014)",79.10447761
"Share of seats in parliament, male (% held by men) (2015)",79.10447761
"Share of seats in parliament, male (% held by men) (2016)",79.10447761
"Share of seats in parliament, male (% held by men) (2017)",80.2238806
"Share of seats in parliament, male (% held by men) (2018)",81.00358423
"Share of seats in parliament, male (% held by men) (2019)",80.43478261
"Share of seats in parliament, male (% held by men) (2020)",80.36363636
"Share of seats in parliament, male (% held by men) (2021)",80.36363636
"Share of seats in parliament, male (% held by men) (2022)",70.84745763
"Labour force participation rate, female (% ages 15 and older) (1990)",
"Labour force participation rate, female (% ages 15 and older) (1991)",
"Labour force participation rate, female (% ages 15 and older) (1992)",
"Labour force participation rate, female (% ages 15 and older) (1993)",31.43
"Labour force participation rate, female (% ages 15 and older) (1994)",33.39
"Labour force participation rate, female (% ages 15 and older) (1995)",35.34
"Labour force participation rate, female (% ages 15 and older) (1996)",37.3
"Labour force participation rate, female (% ages 15 and older) (1997)",42.25
"Labour force participation rate, female (% ages 15 and older) (1998)",47.2
"Labour force participation rate, female (% ages 15 and older) (1999)",52.15
"Labour force participation rate, female (% ages 15 and older) (2000)",57.1
"Labour force participation rate, female (% ages 15 and older) (2001)",53.55
"Labour force participation rate, female (% ages 15 and older) (2002)",52.52
"Labour force participation rate, female (% ages 15 and older) (2003)",53.88
"Labour force participation rate, female (% ages 15 and older) (2004)",53.1
"Labour force participation rate, female (% ages 15 and older) (2005)",51.29
"Labour force participation rate, female (% ages 15 and older) (2006)",50.71
"Labour force participation rate, female (% ages 15 and older) (2007)",50.13
"Labour force participation rate, female (% ages 15 and older) (2008)",50.52
"Labour force participation rate, female (% ages 15 and older) (2009)",54.05
"Labour force participation rate, female (% ages 15 and older) (2010)",54.58
"Labour force participation rate, female (% ages 15 and older) (2011)",55.11
"Labour force participation rate, female (% ages 15 and older) (2012)",56.17
"Labour force participation rate, female (% ages 15 and older) (2013)",55.46
"Labour force participation rate, female (% ages 15 and older) (2014)",55.16
"Labour force participation rate, female (% ages 15 and older) (2015)",55.41
"Labour force participation rate, female (% ages 15 and older) (2016)",54.87
"Labour force participation rate, female (% ages 15 and older) (2017)",54.5
"Labour force participation rate, female (% ages 15 and older) (2018)",53.42
"Labour force participation rate, female (% ages 15 and older) (2019)",52.58
"Labour force participation rate, female (% ages 15 and older) (2020)",51.2
"Labour force participation rate, female (% ages 15 and older) (2021)",51.78
"Labour force participation rate, female (% ages 15 and older) (2022)",51.11
"Labour force participation rate, male (% ages 15 and older) (1990)",
"Labour force participation rate, male (% ages 15 and older) (1991)",
"Labour force participation rate, male (% ages 15 and older) (1992)",
"Labour force participation rate, male (% ages 15 and older) (1993)",78.52
"Labour force participation rate, male (% ages 15 and older) (1994)",70.85
"Labour force participation rate, male (% ages 15 and older) (1995)",63.17
"Labour force participation rate, male (% ages 15 and older) (1996)",55.5
"Labour force participation rate, male (% ages 15 and older) (1997)",60.12
"Labour force participation rate, male (% ages 15 and older) (1998)",64.74
"Labour force participation rate, male (% ages 15 and older) (1999)",69.35
"Labour force participation rate, male (% ages 15 and older) (2000)",73.97
"Labour force participation rate, male (% ages 15 and older) (2001)",82.68
"Labour force participation rate, male (% ages 15 and older) (2002)",81.68
"Labour force participation rate, male (% ages 15 and older) (2003)",81.98
"Labour force participation rate, male (% ages 15 and older) (2004)",81.22
"Labour force participation rate, male (% ages 15 and older) (2005)",80.36
"Labour force participation rate, male (% ages 15 and older) (2006)",79.5
"Labour force participation rate, male (% ages 15 and older) (2007)",78.63
"Labour force participation rate, male (% ages 15 and older) (2008)",78.78
"Labour force participation rate, male (% ages 15 and older) (2009)",80.75
"Labour force participation rate, male (% ages 15 and older) (2010)",80.55
"Labour force participation rate, male (% ages 15 and older) (2011)",80.88
"Labour force participation rate, male (% ages 15 and older) (2012)",80.9
"Labour force participation rate, male (% ages 15 and older) (2013)",80
"Labour force participation rate, male (% ages 15 and older) (2014)",79.73
"Labour force participation rate, male (% ages 15 and older) (2015)",79.53
"Labour force participation rate, male (% ages 15 and older) (2016)",78.86
"Labour force participation rate, male (% ages 15 and older) (2017)",78.42
"Labour force participation rate, male (% ages 15 and older) (2018)",78.01
"Labour force participation rate, male (% ages 15 and older) (2019)",77.02
"Labour force participation rate, male (% ages 15 and older) (2020)",76.39
"Labour force participation rate, male (% ages 15 and older) (2021)",77.68
"Labour force participation rate, male (% ages 15 and older) (2022)",76.21
Difference from HDI rank (2022),18
Planetary pressures-adjusted Human Development Index (value) (1990),0.59
Planetary pressures-adjusted Human Development Index (value) (1991),0.599
Planetary pressures-adjusted Human Development Index (value) (1992),0.606
Planetary pressures-adjusted Human Development Index (value) (1993),0.611
Planetary pressures-adjusted Human Development Index (value) (1994),0.615
Planetary pressures-adjusted Human Development Index (value) (1995),0.62
Planetary pressures-adjusted Human Development Index (value) (1996),0.626
Planetary pressures-adjusted Human Development Index (value) (1997),0.633
Planetary pressures-adjusted Human Development Index (value) (1998),0.638
Planetary pressures-adjusted Human Development Index (value) (1999),0.64
Planetary pressures-adjusted Human Development Index (value) (2000),0.648
Planetary pressures-adjusted Human Development Index (value) (2001),0.651
Planetary pressures-adjusted Human Development Index (value) (2002),0.653
Planetary pressures-adjusted Human Development Index (value) (2003),0.66
Planetary pressures-adjusted Human Development Index (value) (2004),0.666
Planetary pressures-adjusted Human Development Index (value) (2005),0.676
Planetary pressures-adjusted Human Development Index (value) (2006),0.678
Planetary pressures-adjusted Human Development Index (value) (2007),0.689
Planetary pressures-adjusted Human Development Index (value) (2008),0.695
Planetary pressures-adjusted Human Development Index (value) (2009),0.7
Planetary pressures-adjusted Human Development Index (value) (2010),0.703
Planetary pressures-adjusted Human Development Index (value) (2011),0.708
Planetary pressures-adjusted Human Development Index (value) (2012),0.708
Planetary pressures-adjusted Human Development Index (value) (2013),0.717
Planetary pressures-adjusted Human Development Index (value) (2014),0.719
Planetary pressures-adjusted Human Development Index (value) (2015),0.723
Planetary pressures-adjusted Human Development Index (value) (2016),0.729
Planetary pressures-adjusted Human Development Index (value) (2017),0.733
Planetary pressures-adjusted Human Development Index (value) (2018),0.734
Planetary pressures-adjusted Human Development Index (value) (2019),0.737
Planetary pressures-adjusted Human Development Index (value) (2020),0.725
Planetary pressures-adjusted Human Development Index (value) (2021),0.72
Planetary pressures-adjusted Human Development Index (value) (2022),0.725
Difference from HDI value (%) (1990),3.908794788
Difference from HDI value (%) (1991),3.697749196
Difference from HDI value (%) (1992),3.961965135
Difference from HDI value (%) (1993),4.081632653
Difference from HDI value (%) (1994),4.354587869
Difference from HDI value (%) (1995),4.173106646
Difference from HDI value (%) (1996),4.281345566
Difference from HDI value (%) (1997),4.236006051
Difference from HDI value (%) (1998),4.204204204
Difference from HDI value (%) (1999),3.759398496
Difference from HDI value (%) (2000),3.571428571
Difference from HDI value (%) (2001),3.412462908
Difference from HDI value (%) (2002),3.402366864
Difference from HDI value (%) (2003),3.36749634
Difference from HDI value (%) (2004),3.338171263
Difference from HDI value (%) (2005),3.566333809
Difference from HDI value (%) (2006),3.556187767
Difference from HDI value (%) (2007),3.636363636
Difference from HDI value (%) (2008),3.739612188
Difference from HDI value (%) (2009),3.846153846
Difference from HDI value (%) (2010),3.961748634
Difference from HDI value (%) (2011),4.06504065
Difference from HDI value (%) (2012),4.194857916
Difference from HDI value (%) (2013),4.4
Difference from HDI value (%) (2014),4.768211921
Difference from HDI value (%) (2015),4.617414248
Difference from HDI value (%) (2016),4.456094364
Difference from HDI value (%) (2017),4.183006536
Difference from HDI value (%) (2018),4.177545692
Difference from HDI value (%) (2019),4.036458333
Difference from HDI value (%) (2020),4.100529101
Difference from HDI value (%) (2021),4.255319149
Difference from HDI value (%) (2022),4.353562005
Carbon dioxide emissions per capita (production) (tonnes) (1990),1.745253646
Carbon dioxide emissions per capita (production) (tonnes) (1991),1.702723933
Carbon dioxide emissions per capita (production) (tonnes) (1992),1.81191636
Carbon dioxide emissions per capita (production) (tonnes) (1993),1.829793006
Carbon dioxide emissions per capita (production) (tonnes) (1994),1.899320709
Carbon dioxide emissions per capita (production) (tonnes) (1995),1.651946988
Carbon dioxide emissions per capita (production) (tonnes) (1996),1.635503463
Carbon dioxide emissions per capita (production) (tonnes) (1997),1.74987382
Carbon dioxide emissions per capita (production) (tonnes) (1998),1.734083968
Carbon dioxide emissions per capita (production) (tonnes) (1999),1.437754375
Carbon dioxide emissions per capita (production) (tonnes) (2000),1.443100986
Carbon dioxide emissions per capita (production) (tonnes) (2001),1.426988764
Carbon dioxide emissions per capita (production) (tonnes) (2002),1.381844339
Carbon dioxide emissions per capita (production) (tonnes) (2003),1.397499572
Carbon dioxide emissions per capita (production) (tonnes) (2004),1.312102583
Carbon dioxide emissions per capita (production) (tonnes) (2005),1.424923273
Carbon dioxide emissions per capita (production) (tonnes) (2006),1.456632247
Carbon dioxide emissions per capita (production) (tonnes) (2007),1.396820003
Carbon dioxide emissions per capita (production) (tonnes) (2008),1.528324127
Carbon dioxide emissions per capita (production) (tonnes) (2009),1.635165765
Carbon dioxide emissions per capita (production) (tonnes) (2010),1.701765356
Carbon dioxide emissions per capita (production) (tonnes) (2011),1.682322936
Carbon dioxide emissions per capita (production) (tonnes) (2012),1.752972107
Carbon dioxide emissions per capita (production) (tonnes) (2013),1.905463761
Carbon dioxide emissions per capita (production) (tonnes) (2014),2.105578894
Carbon dioxide emissions per capita (production) (tonnes) (2015),2.053793689
Carbon dioxide emissions per capita (production) (tonnes) (2016),2.093096086
Carbon dioxide emissions per capita (production) (tonnes) (2017),1.908413879
Carbon dioxide emissions per capita (production) (tonnes) (2018),1.767803822
Carbon dioxide emissions per capita (production) (tonnes) (2019),1.882900662
Carbon dioxide emissions per capita (production) (tonnes) (2020),1.761832587
Carbon dioxide emissions per capita (production) (tonnes) (2021),1.858932279
Carbon dioxide emissions per capita (production) (tonnes) (2022),1.858932279
Material footprint per capita (tonnes) (1990),7.6187
Material footprint per capita (tonnes) (1991),7.3205
Material footprint per capita (tonnes) (1992),7.8259
Material footprint per capita (tonnes) (1993),8.3111
Material footprint per capita (tonnes) (1994),8.8332
Material footprint per capita (tonnes) (1995),8.8139
Material footprint per capita (tonnes) (1996),8.8571
Material footprint per capita (tonnes) (1997),8.7227
Material footprint per capita (tonnes) (1998),8.5183
Material footprint per capita (tonnes) (1999),7.811
Material footprint per capita (tonnes) (2000),7.5488
Material footprint per capita (tonnes) (2001),7.0901
Material footprint per capita (tonnes) (2002),7.166
Material footprint per capita (tonnes) (2003),7.1102
Material footprint per capita (tonnes) (2004),7.0467
Material footprint per capita (tonnes) (2005),7.5507
Material footprint per capita (tonnes) (2006),7.4978
Material footprint per capita (tonnes) (2007),7.8077
Material footprint per capita (tonnes) (2008),7.8249
Material footprint per capita (tonnes) (2009),7.7094
Material footprint per capita (tonnes) (2010),7.9994
Material footprint per capita (tonnes) (2011),8.2257
Material footprint per capita (tonnes) (2012),8.6677
Material footprint per capita (tonnes) (2013),8.9559
Material footprint per capita (tonnes) (2014),9.5952
Material footprint per capita (tonnes) (2015),9.3863
Material footprint per capita (tonnes) (2016),8.7755
Material footprint per capita (tonnes) (2017),8.2403
Material footprint per capita (tonnes) (2018),8.5268
Material footprint per capita (tonnes) (2019),8.0413
Material footprint per capita (tonnes) (2020),8.238
Material footprint per capita (tonnes) (2021),8.5986
Material footprint per capita (tonnes) (2022),8.8213
Survey,DHS
Year,2015/2016
Multidimensional Poverty Index,0.02
Health,12
Education,39.5
Standard of living,48.5
Nutrition,
Child mortality,12
Years of schooling,32.7
School attendance,6.8
Cooking fuel,10.5
Sanitation,9.9
Drinking water,9.3
Electricity,4.1
Housing,11.2
Assets,3.5
Period,2017-2022
Total,91.18
Women,92.76
Men,89.61
Share of people with no bias,8.82
Political,54.14
Educational,18.16
Economic,28.16
Physical integrity,81.58
