key,value
Inequality in eduation (2010),20.18834
Inequality in eduation (2011),19.58799
Inequality in eduation (2012),18.99107
Inequality in eduation (2013),19.03638
Inequality in eduation (2014),18.99339
Inequality in eduation (2015),17.87405
Inequality in eduation (2016),16.224
Inequality in eduation (2017),15.70572
Inequality in eduation (2018),15.82689
Inequality in eduation (2019),15.12034
Inequality in eduation (2020),14.89355
Inequality in eduation (2021),14.58773
Inequality in eduation (2022),14.58773
Inequality in income (2010),32.90222
Inequality in income (2011),32.95629
Inequality in income (2012),31.1917
Inequality in income (2013),32.804
Inequality in income (2014),29.48729
Inequality in income (2015),30.30476
Inequality in income (2016),27.04501
Inequality in income (2017),26.94865
Inequality in income (2018),27.54961
Inequality in income (2019),26.70762
Inequality in income (2020),23.95369
Inequality in income (2021),22.94886
Inequality in income (2022),22.94886
GII Rank (2022),107
Gender Inequality Index (value) (1990),0.573
Gender Inequality Index (value) (1991),0.572
Gender Inequality Index (value) (1992),0.565
Gender Inequality Index (value) (1993),0.613
Gender Inequality Index (value) (1994),0.565
Gender Inequality Index (value) (1995),0.563
Gender Inequality Index (value) (1996),0.561
Gender Inequality Index (value) (1997),0.554
Gender Inequality Index (value) (1998),0.533
Gender Inequality Index (value) (1999),0.521
Gender Inequality Index (value) (2000),0.507
Gender Inequality Index (value) (2001),0.497
Gender Inequality Index (value) (2002),0.467
Gender Inequality Index (value) (2003),0.494
Gender Inequality Index (value) (2004),0.498
Gender Inequality Index (value) (2005),0.498
Gender Inequality Index (value) (2006),0.489
Gender Inequality Index (value) (2007),0.495
Gender Inequality Index (value) (2008),0.493
Gender Inequality Index (value) (2009),0.498
Gender Inequality Index (value) (2010),0.488
Gender Inequality Index (value) (2011),0.486
Gender Inequality Index (value) (2012),0.481
Gender Inequality Index (value) (2013),0.479
Gender Inequality Index (value) (2014),0.479
Gender Inequality Index (value) (2015),0.475
Gender Inequality Index (value) (2016),0.463
Gender Inequality Index (value) (2017),0.46
Gender Inequality Index (value) (2018),0.46
Gender Inequality Index (value) (2019),0.448
Gender Inequality Index (value) (2020),0.441
Gender Inequality Index (value) (2021),0.434
Gender Inequality Index (value) (2022),0.433
"Maternal Mortality Ratio (deaths per 100,000 live births) (1990)",137.0388073
"Maternal Mortality Ratio (deaths per 100,000 live births) (1991)",139.0659084
"Maternal Mortality Ratio (deaths per 100,000 live births) (1992)",141.8677074
"Maternal Mortality Ratio (deaths per 100,000 live births) (1993)",133.2648879
"Maternal Mortality Ratio (deaths per 100,000 live births) (1994)",133.3600153
"Maternal Mortality Ratio (deaths per 100,000 live births) (1995)",131.4021813
"Maternal Mortality Ratio (deaths per 100,000 live births) (1996)",126.7476568
"Maternal Mortality Ratio (deaths per 100,000 live births) (1997)",111.9718863
"Maternal Mortality Ratio (deaths per 100,000 live births) (1998)",106.8814388
"Maternal Mortality Ratio (deaths per 100,000 live births) (1999)",92.779734
"Maternal Mortality Ratio (deaths per 100,000 live births) (2000)",79.05039866
"Maternal Mortality Ratio (deaths per 100,000 live births) (2001)",68.55595847
"Maternal Mortality Ratio (deaths per 100,000 live births) (2002)",70.34202389
"Maternal Mortality Ratio (deaths per 100,000 live births) (2003)",74.52423237
"Maternal Mortality Ratio (deaths per 100,000 live births) (2004)",81.48957342
"Maternal Mortality Ratio (deaths per 100,000 live births) (2005)",86.68350673
"Maternal Mortality Ratio (deaths per 100,000 live births) (2006)",84.98428473
"Maternal Mortality Ratio (deaths per 100,000 live births) (2007)",89.44225056
"Maternal Mortality Ratio (deaths per 100,000 live births) (2008)",92.45634834
"Maternal Mortality Ratio (deaths per 100,000 live births) (2009)",93.33452219
"Maternal Mortality Ratio (deaths per 100,000 live births) (2010)",91.77795767
"Maternal Mortality Ratio (deaths per 100,000 live births) (2011)",93.05579812
"Maternal Mortality Ratio (deaths per 100,000 live births) (2012)",91.15824027
"Maternal Mortality Ratio (deaths per 100,000 live births) (2013)",93.46549874
"Maternal Mortality Ratio (deaths per 100,000 live births) (2014)",95.87624704
"Maternal Mortality Ratio (deaths per 100,000 live births) (2015)",98.81449694
"Maternal Mortality Ratio (deaths per 100,000 live births) (2016)",101.9313798
"Maternal Mortality Ratio (deaths per 100,000 live births) (2017)",104.4241602
"Maternal Mortality Ratio (deaths per 100,000 live births) (2018)",109.2761712
"Maternal Mortality Ratio (deaths per 100,000 live births) (2019)",102.9061827
"Maternal Mortality Ratio (deaths per 100,000 live births) (2020)",107.3475396
"Maternal Mortality Ratio (deaths per 100,000 live births) (2021)",107.3475396
"Maternal Mortality Ratio (deaths per 100,000 live births) (2022)",107.3475396
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1990)",116.527
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1991)",115.197
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1992)",115.268
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1993)",118.224
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1994)",117.187
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1995)",113.864
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1996)",113.015
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1997)",111.364
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1998)",110.02
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1999)",111.036
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2000)",112.23
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2001)",112.017
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2002)",110.884
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2003)",109.873
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2004)",105.859
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2005)",103.28
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2006)",101.253
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2007)",102.863
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2008)",105.496
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2009)",104.701
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2010)",109.433
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2011)",109.026
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2012)",106.089
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2013)",100.151
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2014)",97.477
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2015)",95.116
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2016)",91.817
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2017)",87.909
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2018)",83.874
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2019)",78.455
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2020)",68.278
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2021)",65.629
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2022)",63.198
"Share of seats in parliament, female (% held by women) (1990)",10
"Share of seats in parliament, female (% held by women) (1991)",10
"Share of seats in parliament, female (% held by women) (1992)",10
"Share of seats in parliament, female (% held by women) (1993)",10
"Share of seats in parliament, female (% held by women) (1994)",10
"Share of seats in parliament, female (% held by women) (1995)",10
"Share of seats in parliament, female (% held by women) (1996)",10
"Share of seats in parliament, female (% held by women) (1997)",10
"Share of seats in parliament, female (% held by women) (1998)",14.52513966
"Share of seats in parliament, female (% held by women) (1999)",14.52513966
"Share of seats in parliament, female (% held by women) (2000)",14.52513966
"Share of seats in parliament, female (% held by women) (2001)",14.52513966
"Share of seats in parliament, female (% held by women) (2002)",15.38461538
"Share of seats in parliament, female (% held by women) (2003)",15.38461538
"Share of seats in parliament, female (% held by women) (2004)",15.38461538
"Share of seats in parliament, female (% held by women) (2005)",15.38461538
"Share of seats in parliament, female (% held by women) (2006)",17.14285714
"Share of seats in parliament, female (% held by women) (2007)",17.14285714
"Share of seats in parliament, female (% held by women) (2008)",17.14285714
"Share of seats in parliament, female (% held by women) (2009)",17.14285714
"Share of seats in parliament, female (% held by women) (2010)",19.06976744
"Share of seats in parliament, female (% held by women) (2011)",19.06976744
"Share of seats in parliament, female (% held by women) (2012)",19.06976744
"Share of seats in parliament, female (% held by women) (2013)",19.06976744
"Share of seats in parliament, female (% held by women) (2014)",19.06976744
"Share of seats in parliament, female (% held by women) (2015)",19.06976744
"Share of seats in parliament, female (% held by women) (2016)",24.32432432
"Share of seats in parliament, female (% held by women) (2017)",24.32432432
"Share of seats in parliament, female (% held by women) (2018)",24.32432432
"Share of seats in parliament, female (% held by women) (2019)",24.32432432
"Share of seats in parliament, female (% held by women) (2020)",25.67567568
"Share of seats in parliament, female (% held by women) (2021)",25.67567568
"Share of seats in parliament, female (% held by women) (2022)",25.67567568
"Share of seats in parliament, male (% held by men) (1990)",90
"Share of seats in parliament, male (% held by men) (1991)",90
"Share of seats in parliament, male (% held by men) (1992)",90
"Share of seats in parliament, male (% held by men) (1993)",90
"Share of seats in parliament, male (% held by men) (1994)",90
"Share of seats in parliament, male (% held by men) (1995)",90
"Share of seats in parliament, male (% held by men) (1996)",90
"Share of seats in parliament, male (% held by men) (1997)",90
"Share of seats in parliament, male (% held by men) (1998)",85.47486034
"Share of seats in parliament, male (% held by men) (1999)",85.47486034
"Share of seats in parliament, male (% held by men) (2000)",85.47486034
"Share of seats in parliament, male (% held by men) (2001)",85.47486034
"Share of seats in parliament, male (% held by men) (2002)",84.61538462
"Share of seats in parliament, male (% held by men) (2003)",84.61538462
"Share of seats in parliament, male (% held by men) (2004)",84.61538462
"Share of seats in parliament, male (% held by men) (2005)",84.61538462
"Share of seats in parliament, male (% held by men) (2006)",82.85714286
"Share of seats in parliament, male (% held by men) (2007)",82.85714286
"Share of seats in parliament, male (% held by men) (2008)",82.85714286
"Share of seats in parliament, male (% held by men) (2009)",82.85714286
"Share of seats in parliament, male (% held by men) (2010)",80.93023256
"Share of seats in parliament, male (% held by men) (2011)",80.93023256
"Share of seats in parliament, male (% held by men) (2012)",80.93023256
"Share of seats in parliament, male (% held by men) (2013)",80.93023256
"Share of seats in parliament, male (% held by men) (2014)",80.93023256
"Share of seats in parliament, male (% held by men) (2015)",80.93023256
"Share of seats in parliament, male (% held by men) (2016)",75.67567568
"Share of seats in parliament, male (% held by men) (2017)",75.67567568
"Share of seats in parliament, male (% held by men) (2018)",75.67567568
"Share of seats in parliament, male (% held by men) (2019)",75.67567568
"Share of seats in parliament, male (% held by men) (2020)",74.32432432
"Share of seats in parliament, male (% held by men) (2021)",74.32432432
"Share of seats in parliament, male (% held by men) (2022)",74.32432432
"Labour force participation rate, female (% ages 15 and older) (1990)",37.2
"Labour force participation rate, female (% ages 15 and older) (1991)",37.2
"Labour force participation rate, female (% ages 15 and older) (1992)",42.2
"Labour force participation rate, female (% ages 15 and older) (1993)",25.23
"Labour force participation rate, female (% ages 15 and older) (1994)",37
"Labour force participation rate, female (% ages 15 and older) (1995)",39.98
"Labour force participation rate, female (% ages 15 and older) (1996)",42.95
"Labour force participation rate, female (% ages 15 and older) (1997)",41.58
"Labour force participation rate, female (% ages 15 and older) (1998)",41.43
"Labour force participation rate, female (% ages 15 and older) (1999)",40.71
"Labour force participation rate, female (% ages 15 and older) (2000)",39.98
"Labour force participation rate, female (% ages 15 and older) (2001)",38.57
"Labour force participation rate, female (% ages 15 and older) (2002)",52.83
"Labour force participation rate, female (% ages 15 and older) (2003)",39.27
"Labour force participation rate, female (% ages 15 and older) (2004)",39.23
"Labour force participation rate, female (% ages 15 and older) (2005)",39.78
"Labour force participation rate, female (% ages 15 and older) (2006)",40.7
"Labour force participation rate, female (% ages 15 and older) (2007)",40.36
"Labour force participation rate, female (% ages 15 and older) (2008)",41.96
"Labour force participation rate, female (% ages 15 and older) (2009)",39.02
"Labour force participation rate, female (% ages 15 and older) (2010)",41.73
"Labour force participation rate, female (% ages 15 and older) (2011)",43.73
"Labour force participation rate, female (% ages 15 and older) (2012)",45.28
"Labour force participation rate, female (% ages 15 and older) (2013)",45.15
"Labour force participation rate, female (% ages 15 and older) (2014)",45.45
"Labour force participation rate, female (% ages 15 and older) (2015)",48.33
"Labour force participation rate, female (% ages 15 and older) (2016)",49.03
"Labour force participation rate, female (% ages 15 and older) (2017)",49.21
"Labour force participation rate, female (% ages 15 and older) (2018)",50.49
"Labour force participation rate, female (% ages 15 and older) (2019)",52.52
"Labour force participation rate, female (% ages 15 and older) (2020)",47.71
"Labour force participation rate, female (% ages 15 and older) (2021)",51.33
"Labour force participation rate, female (% ages 15 and older) (2022)",50.86
"Labour force participation rate, male (% ages 15 and older) (1990)",71.2
"Labour force participation rate, male (% ages 15 and older) (1991)",71.2
"Labour force participation rate, male (% ages 15 and older) (1992)",72.7
"Labour force participation rate, male (% ages 15 and older) (1993)",83.08
"Labour force participation rate, male (% ages 15 and older) (1994)",68.3
"Labour force participation rate, male (% ages 15 and older) (1995)",75.45
"Labour force participation rate, male (% ages 15 and older) (1996)",82.6
"Labour force participation rate, male (% ages 15 and older) (1997)",83.54
"Labour force participation rate, male (% ages 15 and older) (1998)",86.5
"Labour force participation rate, male (% ages 15 and older) (1999)",82.3
"Labour force participation rate, male (% ages 15 and older) (2000)",78.09
"Labour force participation rate, male (% ages 15 and older) (2001)",76.91
"Labour force participation rate, male (% ages 15 and older) (2002)",74.8
"Labour force participation rate, male (% ages 15 and older) (2003)",74.57
"Labour force participation rate, male (% ages 15 and older) (2004)",74.99
"Labour force participation rate, male (% ages 15 and older) (2005)",73.75
"Labour force participation rate, male (% ages 15 and older) (2006)",74.52
"Labour force participation rate, male (% ages 15 and older) (2007)",74.64
"Labour force participation rate, male (% ages 15 and older) (2008)",73.83
"Labour force participation rate, male (% ages 15 and older) (2009)",72.47
"Labour force participation rate, male (% ages 15 and older) (2010)",72.15
"Labour force participation rate, male (% ages 15 and older) (2011)",73.08
"Labour force participation rate, male (% ages 15 and older) (2012)",74.09
"Labour force participation rate, male (% ages 15 and older) (2013)",73.88
"Labour force participation rate, male (% ages 15 and older) (2014)",74.16
"Labour force participation rate, male (% ages 15 and older) (2015)",76.47
"Labour force participation rate, male (% ages 15 and older) (2016)",76.75
"Labour force participation rate, male (% ages 15 and older) (2017)",76.37
"Labour force participation rate, male (% ages 15 and older) (2018)",77.93
"Labour force participation rate, male (% ages 15 and older) (2019)",78.21
"Labour force participation rate, male (% ages 15 and older) (2020)",74.13
"Labour force participation rate, male (% ages 15 and older) (2021)",76.04
"Labour force participation rate, male (% ages 15 and older) (2022)",76.93
Difference from HDI rank (2022),14
Planetary pressures-adjusted Human Development Index (value) (1990),0.565
Planetary pressures-adjusted Human Development Index (value) (1991),0.569
Planetary pressures-adjusted Human Development Index (value) (1992),0.577
Planetary pressures-adjusted Human Development Index (value) (1993),0.584
Planetary pressures-adjusted Human Development Index (value) (1994),0.591
Planetary pressures-adjusted Human Development Index (value) (1995),0.595
Planetary pressures-adjusted Human Development Index (value) (1996),0.601
Planetary pressures-adjusted Human Development Index (value) (1997),0.607
Planetary pressures-adjusted Human Development Index (value) (1998),0.61
Planetary pressures-adjusted Human Development Index (value) (1999),0.616
Planetary pressures-adjusted Human Development Index (value) (2000),0.621
Planetary pressures-adjusted Human Development Index (value) (2001),0.627
Planetary pressures-adjusted Human Development Index (value) (2002),0.63
Planetary pressures-adjusted Human Development Index (value) (2003),0.636
Planetary pressures-adjusted Human Development Index (value) (2004),0.642
Planetary pressures-adjusted Human Development Index (value) (2005),0.65
Planetary pressures-adjusted Human Development Index (value) (2006),0.66
Planetary pressures-adjusted Human Development Index (value) (2007),0.667
Planetary pressures-adjusted Human Development Index (value) (2008),0.67
Planetary pressures-adjusted Human Development Index (value) (2009),0.676
Planetary pressures-adjusted Human Development Index (value) (2010),0.681
Planetary pressures-adjusted Human Development Index (value) (2011),0.687
Planetary pressures-adjusted Human Development Index (value) (2012),0.689
Planetary pressures-adjusted Human Development Index (value) (2013),0.694
Planetary pressures-adjusted Human Development Index (value) (2014),0.7
Planetary pressures-adjusted Human Development Index (value) (2015),0.709
Planetary pressures-adjusted Human Development Index (value) (2016),0.726
Planetary pressures-adjusted Human Development Index (value) (2017),0.73
Planetary pressures-adjusted Human Development Index (value) (2018),0.732
Planetary pressures-adjusted Human Development Index (value) (2019),0.731
Planetary pressures-adjusted Human Development Index (value) (2020),0.728
Planetary pressures-adjusted Human Development Index (value) (2021),0.723
Planetary pressures-adjusted Human Development Index (value) (2022),0.732
Difference from HDI value (%) (1990),2.417962003
Difference from HDI value (%) (1991),2.735042735
Difference from HDI value (%) (1992),3.025210084
Difference from HDI value (%) (1993),2.990033223
Difference from HDI value (%) (1994),2.796052632
Difference from HDI value (%) (1995),3.094462541
Difference from HDI value (%) (1996),3.220611916
Difference from HDI value (%) (1997),3.343949045
Difference from HDI value (%) (1998),3.785488959
Difference from HDI value (%) (1999),3.75
Difference from HDI value (%) (2000),3.86996904
Difference from HDI value (%) (2001),3.686635945
Difference from HDI value (%) (2002),4.109589041
Difference from HDI value (%) (2003),3.636363636
Difference from HDI value (%) (2004),3.167420814
Difference from HDI value (%) (2005),3.560830861
Difference from HDI value (%) (2006),3.50877193
Difference from HDI value (%) (2007),3.612716763
Difference from HDI value (%) (2008),3.87374462
Difference from HDI value (%) (2009),3.566333809
Difference from HDI value (%) (2010),3.677510608
Difference from HDI value (%) (2011),3.511235955
Difference from HDI value (%) (2012),4.038997214
Difference from HDI value (%) (2013),3.878116343
Difference from HDI value (%) (2014),3.846153846
Difference from HDI value (%) (2015),4.059539919
Difference from HDI value (%) (2016),4.347826087
Difference from HDI value (%) (2017),4.073587385
Difference from HDI value (%) (2018),4.062909567
Difference from HDI value (%) (2019),4.444444444
Difference from HDI value (%) (2020),4.210526316
Difference from HDI value (%) (2021),4.365079365
Difference from HDI value (%) (2022),4.438642298
Carbon dioxide emissions per capita (production) (tonnes) (1990),1.253471032
Carbon dioxide emissions per capita (production) (tonnes) (1991),1.310493705
Carbon dioxide emissions per capita (production) (tonnes) (1992),1.402682522
Carbon dioxide emissions per capita (production) (tonnes) (1993),1.479499804
Carbon dioxide emissions per capita (production) (tonnes) (1994),1.527252822
Carbon dioxide emissions per capita (production) (tonnes) (1995),1.919628227
Carbon dioxide emissions per capita (production) (tonnes) (1996),2.057383173
Carbon dioxide emissions per capita (production) (tonnes) (1997),2.118471042
Carbon dioxide emissions per capita (production) (tonnes) (1998),2.147781862
Carbon dioxide emissions per capita (production) (tonnes) (1999),2.118714493
Carbon dioxide emissions per capita (production) (tonnes) (2000),2.22363479
Carbon dioxide emissions per capita (production) (tonnes) (2001),2.208387549
Carbon dioxide emissions per capita (production) (tonnes) (2002),2.381905563
Carbon dioxide emissions per capita (production) (tonnes) (2003),2.392976924
Carbon dioxide emissions per capita (production) (tonnes) (2004),1.916726371
Carbon dioxide emissions per capita (production) (tonnes) (2005),1.957550917
Carbon dioxide emissions per capita (production) (tonnes) (2006),2.058547411
Carbon dioxide emissions per capita (production) (tonnes) (2007),2.126405229
Carbon dioxide emissions per capita (production) (tonnes) (2008),2.135032135
Carbon dioxide emissions per capita (production) (tonnes) (2009),2.050225429
Carbon dioxide emissions per capita (production) (tonnes) (2010),2.102497454
Carbon dioxide emissions per capita (production) (tonnes) (2011),2.152510714
Carbon dioxide emissions per capita (production) (tonnes) (2012),2.118936301
Carbon dioxide emissions per capita (production) (tonnes) (2013),2.093816404
Carbon dioxide emissions per capita (production) (tonnes) (2014),2.120244716
Carbon dioxide emissions per capita (production) (tonnes) (2015),2.257830032
Carbon dioxide emissions per capita (production) (tonnes) (2016),2.340953183
Carbon dioxide emissions per capita (production) (tonnes) (2017),2.255691708
Carbon dioxide emissions per capita (production) (tonnes) (2018),2.392469076
Carbon dioxide emissions per capita (production) (tonnes) (2019),2.607517707
Carbon dioxide emissions per capita (production) (tonnes) (2020),2.136574354
Carbon dioxide emissions per capita (production) (tonnes) (2021),2.139348057
Carbon dioxide emissions per capita (production) (tonnes) (2022),2.139348057
Material footprint per capita (tonnes) (1990),4.5508
Material footprint per capita (tonnes) (1991),5.438
Material footprint per capita (tonnes) (1992),5.792
Material footprint per capita (tonnes) (1993),5.5016
Material footprint per capita (tonnes) (1994),5.2991
Material footprint per capita (tonnes) (1995),5.0888
Material footprint per capita (tonnes) (1996),5.169
Material footprint per capita (tonnes) (1997),5.6766
Material footprint per capita (tonnes) (1998),6.5887
Material footprint per capita (tonnes) (1999),6.8736
Material footprint per capita (tonnes) (2000),6.9129
Material footprint per capita (tonnes) (2001),6.5329
Material footprint per capita (tonnes) (2002),7.2754
Material footprint per capita (tonnes) (2003),6.0004
Material footprint per capita (tonnes) (2004),5.5308
Material footprint per capita (tonnes) (2005),6.525
Material footprint per capita (tonnes) (2006),6.1278
Material footprint per capita (tonnes) (2007),6.3278
Material footprint per capita (tonnes) (2008),7.0969
Material footprint per capita (tonnes) (2009),6.1026
Material footprint per capita (tonnes) (2010),6.3666
Material footprint per capita (tonnes) (2011),6.1207
Material footprint per capita (tonnes) (2012),7.3562
Material footprint per capita (tonnes) (2013),7.0619
Material footprint per capita (tonnes) (2014),6.8475
Material footprint per capita (tonnes) (2015),7.3527
Material footprint per capita (tonnes) (2016),8.0037
Material footprint per capita (tonnes) (2017),7.453
Material footprint per capita (tonnes) (2018),7.2073
Material footprint per capita (tonnes) (2019),7.5513
Material footprint per capita (tonnes) (2020),7.9007
Material footprint per capita (tonnes) (2021),8.2368
Material footprint per capita (tonnes) (2022),8.4568
Survey,MICS
Year,2019
Multidimensional Poverty Index,0.009
Health,14.6
Education,46.2
Standard of living,39.2
Nutrition,9.4
Child mortality,5.2
Years of schooling,33.2
School attendance,13
Cooking fuel,8.1
Sanitation,9.1
Drinking water,1.8
Electricity,2.9
Housing,9.8
Assets,7.5
