key,value
Inequality in eduation (2010),23.6719
Inequality in eduation (2011),21.62491
Inequality in eduation (2012),20.53566
Inequality in eduation (2013),19.90639
Inequality in eduation (2014),20.20261
Inequality in eduation (2015),19.81947
Inequality in eduation (2016),19.3384
Inequality in eduation (2017),19.3022
Inequality in eduation (2018),17.56788
Inequality in eduation (2019),16.23501
Inequality in eduation (2020),17.33
Inequality in eduation (2021),15.0406
Inequality in eduation (2022),15.0406
Inequality in income (2010),40.50082
Inequality in income (2011),34.70541
Inequality in income (2012),36.32847
Inequality in income (2013),36.0675
Inequality in income (2014),34.577
Inequality in income (2015),32.42866
Inequality in income (2016),35.45118
Inequality in income (2017),33.80645
Inequality in income (2018),30.44373
Inequality in income (2019),28.35491
Inequality in income (2020),30.94795
Inequality in income (2021),26.91283
Inequality in income (2022),26.91283
GII Rank (2022),105
Gender Inequality Index (value) (1990),
Gender Inequality Index (value) (1991),
Gender Inequality Index (value) (1992),
Gender Inequality Index (value) (1993),
Gender Inequality Index (value) (1994),
Gender Inequality Index (value) (1995),
Gender Inequality Index (value) (1996),
Gender Inequality Index (value) (1997),
Gender Inequality Index (value) (1998),
Gender Inequality Index (value) (1999),0.58
Gender Inequality Index (value) (2000),0.579
Gender Inequality Index (value) (2001),0.567
Gender Inequality Index (value) (2002),0.538
Gender Inequality Index (value) (2003),0.536
Gender Inequality Index (value) (2004),0.533
Gender Inequality Index (value) (2005),0.538
Gender Inequality Index (value) (2006),0.529
Gender Inequality Index (value) (2007),0.532
Gender Inequality Index (value) (2008),0.527
Gender Inequality Index (value) (2009),0.485
Gender Inequality Index (value) (2010),0.477
Gender Inequality Index (value) (2011),0.474
Gender Inequality Index (value) (2012),0.476
Gender Inequality Index (value) (2013),0.47
Gender Inequality Index (value) (2014),0.433
Gender Inequality Index (value) (2015),0.438
Gender Inequality Index (value) (2016),0.431
Gender Inequality Index (value) (2017),0.428
Gender Inequality Index (value) (2018),0.427
Gender Inequality Index (value) (2019),0.426
Gender Inequality Index (value) (2020),0.428
Gender Inequality Index (value) (2021),0.42
Gender Inequality Index (value) (2022),0.418
"Maternal Mortality Ratio (deaths per 100,000 live births) (1990)",451.948086
"Maternal Mortality Ratio (deaths per 100,000 live births) (1991)",431.7536122
"Maternal Mortality Ratio (deaths per 100,000 live births) (1992)",428.0884247
"Maternal Mortality Ratio (deaths per 100,000 live births) (1993)",378.7925475
"Maternal Mortality Ratio (deaths per 100,000 live births) (1994)",364.9672927
"Maternal Mortality Ratio (deaths per 100,000 live births) (1995)",354.3637468
"Maternal Mortality Ratio (deaths per 100,000 live births) (1996)",341.1186598
"Maternal Mortality Ratio (deaths per 100,000 live births) (1997)",311.2209238
"Maternal Mortality Ratio (deaths per 100,000 live births) (1998)",298.4534883
"Maternal Mortality Ratio (deaths per 100,000 live births) (1999)",286.0415647
"Maternal Mortality Ratio (deaths per 100,000 live births) (2000)",284.0085776
"Maternal Mortality Ratio (deaths per 100,000 live births) (2001)",261.2192891
"Maternal Mortality Ratio (deaths per 100,000 live births) (2002)",253.087546
"Maternal Mortality Ratio (deaths per 100,000 live births) (2003)",251.1296004
"Maternal Mortality Ratio (deaths per 100,000 live births) (2004)",235.5593504
"Maternal Mortality Ratio (deaths per 100,000 live births) (2005)",230.084815
"Maternal Mortality Ratio (deaths per 100,000 live births) (2006)",218.4209117
"Maternal Mortality Ratio (deaths per 100,000 live births) (2007)",219.6973784
"Maternal Mortality Ratio (deaths per 100,000 live births) (2008)",210.8001569
"Maternal Mortality Ratio (deaths per 100,000 live births) (2009)",186.8092662
"Maternal Mortality Ratio (deaths per 100,000 live births) (2010)",184.0871814
"Maternal Mortality Ratio (deaths per 100,000 live births) (2011)",178.0917362
"Maternal Mortality Ratio (deaths per 100,000 live births) (2012)",178.8079649
"Maternal Mortality Ratio (deaths per 100,000 live births) (2013)",174.5770695
"Maternal Mortality Ratio (deaths per 100,000 live births) (2014)",163.3330734
"Maternal Mortality Ratio (deaths per 100,000 live births) (2015)",164.8374608
"Maternal Mortality Ratio (deaths per 100,000 live births) (2016)",160.8379871
"Maternal Mortality Ratio (deaths per 100,000 live births) (2017)",164.0567899
"Maternal Mortality Ratio (deaths per 100,000 live births) (2018)",171.4324849
"Maternal Mortality Ratio (deaths per 100,000 live births) (2019)",175.752743
"Maternal Mortality Ratio (deaths per 100,000 live births) (2020)",160.9074003
"Maternal Mortality Ratio (deaths per 100,000 live births) (2021)",160.9074003
"Maternal Mortality Ratio (deaths per 100,000 live births) (2022)",160.9074003
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1990)",96.346
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1991)",93.355
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1992)",90.998
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1993)",91.551
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1994)",89.587
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1995)",88.334
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1996)",89.919
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1997)",90.963
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1998)",91.297
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1999)",92.943
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2000)",90.335
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2001)",87.173
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2002)",84.271
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2003)",82.575
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2004)",81.857
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2005)",81.135
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2006)",80.342
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2007)",79.335
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2008)",77.608
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2009)",76.246
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2010)",76.308
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2011)",75.015
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2012)",73.741
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2013)",72.664
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2014)",71.441
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2015)",70.233
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2016)",68.823
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2017)",68.203
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2018)",66.461
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2019)",65.629
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2020)",64.383
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2021)",63.792
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2022)",63.073
"Share of seats in parliament, female (% held by women) (1990)",
"Share of seats in parliament, female (% held by women) (1991)",
"Share of seats in parliament, female (% held by women) (1992)",
"Share of seats in parliament, female (% held by women) (1993)",
"Share of seats in parliament, female (% held by women) (1994)",
"Share of seats in parliament, female (% held by women) (1995)",
"Share of seats in parliament, female (% held by women) (1996)",
"Share of seats in parliament, female (% held by women) (1997)",
"Share of seats in parliament, female (% held by women) (1998)",
"Share of seats in parliament, female (% held by women) (1999)",10.1910828
"Share of seats in parliament, female (% held by women) (2000)",10.1910828
"Share of seats in parliament, female (% held by women) (2001)",10.1910828
"Share of seats in parliament, female (% held by women) (2002)",17.8343949
"Share of seats in parliament, female (% held by women) (2003)",17.8343949
"Share of seats in parliament, female (% held by women) (2004)",17.8343949
"Share of seats in parliament, female (% held by women) (2005)",14.64968153
"Share of seats in parliament, female (% held by women) (2006)",14.64968153
"Share of seats in parliament, female (% held by women) (2007)",14.64968153
"Share of seats in parliament, female (% held by women) (2008)",14.64968153
"Share of seats in parliament, female (% held by women) (2009)",26.5060241
"Share of seats in parliament, female (% held by women) (2010)",30.12048193
"Share of seats in parliament, female (% held by women) (2011)",30.12048193
"Share of seats in parliament, female (% held by women) (2012)",30.12048193
"Share of seats in parliament, female (% held by women) (2013)",30.12048193
"Share of seats in parliament, female (% held by women) (2014)",51.80722892
"Share of seats in parliament, female (% held by women) (2015)",51.80722892
"Share of seats in parliament, female (% held by women) (2016)",51.80722892
"Share of seats in parliament, female (% held by women) (2017)",51.80722892
"Share of seats in parliament, female (% held by women) (2018)",51.80722892
"Share of seats in parliament, female (% held by women) (2019)",51.80722892
"Share of seats in parliament, female (% held by women) (2020)",48.19277108
"Share of seats in parliament, female (% held by women) (2021)",48.19277108
"Share of seats in parliament, female (% held by women) (2022)",48.19277108
"Share of seats in parliament, male (% held by men) (1990)",
"Share of seats in parliament, male (% held by men) (1991)",
"Share of seats in parliament, male (% held by men) (1992)",
"Share of seats in parliament, male (% held by men) (1993)",
"Share of seats in parliament, male (% held by men) (1994)",
"Share of seats in parliament, male (% held by men) (1995)",
"Share of seats in parliament, male (% held by men) (1996)",
"Share of seats in parliament, male (% held by men) (1997)",
"Share of seats in parliament, male (% held by men) (1998)",
"Share of seats in parliament, male (% held by men) (1999)",89.8089172
"Share of seats in parliament, male (% held by men) (2000)",89.8089172
"Share of seats in parliament, male (% held by men) (2001)",89.8089172
"Share of seats in parliament, male (% held by men) (2002)",82.1656051
"Share of seats in parliament, male (% held by men) (2003)",82.1656051
"Share of seats in parliament, male (% held by men) (2004)",82.1656051
"Share of seats in parliament, male (% held by men) (2005)",85.35031847
"Share of seats in parliament, male (% held by men) (2006)",85.35031847
"Share of seats in parliament, male (% held by men) (2007)",85.35031847
"Share of seats in parliament, male (% held by men) (2008)",85.35031847
"Share of seats in parliament, male (% held by men) (2009)",73.4939759
"Share of seats in parliament, male (% held by men) (2010)",69.87951807
"Share of seats in parliament, male (% held by men) (2011)",69.87951807
"Share of seats in parliament, male (% held by men) (2012)",69.87951807
"Share of seats in parliament, male (% held by men) (2013)",69.87951807
"Share of seats in parliament, male (% held by men) (2014)",48.19277108
"Share of seats in parliament, male (% held by men) (2015)",48.19277108
"Share of seats in parliament, male (% held by men) (2016)",48.19277108
"Share of seats in parliament, male (% held by men) (2017)",48.19277108
"Share of seats in parliament, male (% held by men) (2018)",48.19277108
"Share of seats in parliament, male (% held by men) (2019)",48.19277108
"Share of seats in parliament, male (% held by men) (2020)",51.80722892
"Share of seats in parliament, male (% held by men) (2021)",51.80722892
"Share of seats in parliament, male (% held by men) (2022)",51.80722892
"Labour force participation rate, female (% ages 15 and older) (1990)",46.56
"Labour force participation rate, female (% ages 15 and older) (1991)",41.03
"Labour force participation rate, female (% ages 15 and older) (1992)",46.94
"Labour force participation rate, female (% ages 15 and older) (1993)",43.2
"Labour force participation rate, female (% ages 15 and older) (1994)",44.4
"Labour force participation rate, female (% ages 15 and older) (1995)",52.81
"Labour force participation rate, female (% ages 15 and older) (1996)",56.3
"Labour force participation rate, female (% ages 15 and older) (1997)",59.76
"Labour force participation rate, female (% ages 15 and older) (1998)",60.47
"Labour force participation rate, female (% ages 15 and older) (1999)",61.18
"Labour force participation rate, female (% ages 15 and older) (2000)",59.61
"Labour force participation rate, female (% ages 15 and older) (2001)",60.2
"Labour force participation rate, female (% ages 15 and older) (2002)",61.8
"Labour force participation rate, female (% ages 15 and older) (2003)",63.9
"Labour force participation rate, female (% ages 15 and older) (2004)",63.9
"Labour force participation rate, female (% ages 15 and older) (2005)",60.52
"Labour force participation rate, female (% ages 15 and older) (2006)",63.66
"Labour force participation rate, female (% ages 15 and older) (2007)",43.55
"Labour force participation rate, female (% ages 15 and older) (2008)",62.43
"Labour force participation rate, female (% ages 15 and older) (2009)",62.88
"Labour force participation rate, female (% ages 15 and older) (2010)",62.5
"Labour force participation rate, female (% ages 15 and older) (2011)",62.11
"Labour force participation rate, female (% ages 15 and older) (2012)",58.09
"Labour force participation rate, female (% ages 15 and older) (2013)",59.16
"Labour force participation rate, female (% ages 15 and older) (2014)",61.43
"Labour force participation rate, female (% ages 15 and older) (2015)",54.86
"Labour force participation rate, female (% ages 15 and older) (2016)",57.12
"Labour force participation rate, female (% ages 15 and older) (2017)",59.34
"Labour force participation rate, female (% ages 15 and older) (2018)",63.79
"Labour force participation rate, female (% ages 15 and older) (2019)",66.4
"Labour force participation rate, female (% ages 15 and older) (2020)",59.63
"Labour force participation rate, female (% ages 15 and older) (2021)",71.21
"Labour force participation rate, female (% ages 15 and older) (2022)",71.84
"Labour force participation rate, male (% ages 15 and older) (1990)",75.35
"Labour force participation rate, male (% ages 15 and older) (1991)",63
"Labour force participation rate, male (% ages 15 and older) (1992)",80.42
"Labour force participation rate, male (% ages 15 and older) (1993)",63
"Labour force participation rate, male (% ages 15 and older) (1994)",64
"Labour force participation rate, male (% ages 15 and older) (1995)",75.84
"Labour force participation rate, male (% ages 15 and older) (1996)",74.13
"Labour force participation rate, male (% ages 15 and older) (1997)",82.3
"Labour force participation rate, male (% ages 15 and older) (1998)",82.42
"Labour force participation rate, male (% ages 15 and older) (1999)",82.54
"Labour force participation rate, male (% ages 15 and older) (2000)",82.23
"Labour force participation rate, male (% ages 15 and older) (2001)",75.9
"Labour force participation rate, male (% ages 15 and older) (2002)",83.5
"Labour force participation rate, male (% ages 15 and older) (2003)",83.3
"Labour force participation rate, male (% ages 15 and older) (2004)",83.3
"Labour force participation rate, male (% ages 15 and older) (2005)",80.3
"Labour force participation rate, male (% ages 15 and older) (2006)",82.35
"Labour force participation rate, male (% ages 15 and older) (2007)",56.39
"Labour force participation rate, male (% ages 15 and older) (2008)",82.13
"Labour force participation rate, male (% ages 15 and older) (2009)",81.97
"Labour force participation rate, male (% ages 15 and older) (2010)",82.18
"Labour force participation rate, male (% ages 15 and older) (2011)",82.38
"Labour force participation rate, male (% ages 15 and older) (2012)",80.16
"Labour force participation rate, male (% ages 15 and older) (2013)",80.3
"Labour force participation rate, male (% ages 15 and older) (2014)",81.9
"Labour force participation rate, male (% ages 15 and older) (2015)",79.91
"Labour force participation rate, male (% ages 15 and older) (2016)",78.01
"Labour force participation rate, male (% ages 15 and older) (2017)",78.4
"Labour force participation rate, male (% ages 15 and older) (2018)",80.29
"Labour force participation rate, male (% ages 15 and older) (2019)",82.25
"Labour force participation rate, male (% ages 15 and older) (2020)",80.47
"Labour force participation rate, male (% ages 15 and older) (2021)",84.74
"Labour force participation rate, male (% ages 15 and older) (2022)",85.03
Difference from HDI rank (2022),4
Planetary pressures-adjusted Human Development Index (value) (1990),0.529
Planetary pressures-adjusted Human Development Index (value) (1991),0.538
Planetary pressures-adjusted Human Development Index (value) (1992),0.545
Planetary pressures-adjusted Human Development Index (value) (1993),0.554
Planetary pressures-adjusted Human Development Index (value) (1994),0.563
Planetary pressures-adjusted Human Development Index (value) (1995),0.573
Planetary pressures-adjusted Human Development Index (value) (1996),0.583
Planetary pressures-adjusted Human Development Index (value) (1997),0.594
Planetary pressures-adjusted Human Development Index (value) (1998),0.604
Planetary pressures-adjusted Human Development Index (value) (1999),0.603
Planetary pressures-adjusted Human Development Index (value) (2000),0.605
Planetary pressures-adjusted Human Development Index (value) (2001),0.606
Planetary pressures-adjusted Human Development Index (value) (2002),0.601
Planetary pressures-adjusted Human Development Index (value) (2003),0.599
Planetary pressures-adjusted Human Development Index (value) (2004),0.606
Planetary pressures-adjusted Human Development Index (value) (2005),0.613
Planetary pressures-adjusted Human Development Index (value) (2006),0.616
Planetary pressures-adjusted Human Development Index (value) (2007),0.621
Planetary pressures-adjusted Human Development Index (value) (2008),0.627
Planetary pressures-adjusted Human Development Index (value) (2009),0.631
Planetary pressures-adjusted Human Development Index (value) (2010),0.636
Planetary pressures-adjusted Human Development Index (value) (2011),0.639
Planetary pressures-adjusted Human Development Index (value) (2012),0.643
Planetary pressures-adjusted Human Development Index (value) (2013),0.651
Planetary pressures-adjusted Human Development Index (value) (2014),0.651
Planetary pressures-adjusted Human Development Index (value) (2015),0.654
Planetary pressures-adjusted Human Development Index (value) (2016),0.665
Planetary pressures-adjusted Human Development Index (value) (2017),0.672
Planetary pressures-adjusted Human Development Index (value) (2018),0.675
Planetary pressures-adjusted Human Development Index (value) (2019),0.679
Planetary pressures-adjusted Human Development Index (value) (2020),0.657
Planetary pressures-adjusted Human Development Index (value) (2021),0.655
Planetary pressures-adjusted Human Development Index (value) (2022),0.662
Difference from HDI value (%) (1990),3.113553114
Difference from HDI value (%) (1991),3.237410072
Difference from HDI value (%) (1992),3.197158082
Difference from HDI value (%) (1993),3.315881326
Difference from HDI value (%) (1994),3.264604811
Difference from HDI value (%) (1995),3.209459459
Difference from HDI value (%) (1996),3.316749585
Difference from HDI value (%) (1997),3.414634146
Difference from HDI value (%) (1998),3.514376997
Difference from HDI value (%) (1999),3.52
Difference from HDI value (%) (2000),3.2
Difference from HDI value (%) (2001),3.04
Difference from HDI value (%) (2002),3.376205788
Difference from HDI value (%) (2003),3.231017771
Difference from HDI value (%) (2004),3.194888179
Difference from HDI value (%) (2005),3.312302839
Difference from HDI value (%) (2006),3.296703297
Difference from HDI value (%) (2007),3.571428571
Difference from HDI value (%) (2008),3.686635945
Difference from HDI value (%) (2009),3.95738204
Difference from HDI value (%) (2010),3.78214826
Difference from HDI value (%) (2011),4.197901049
Difference from HDI value (%) (2012),4.457652303
Difference from HDI value (%) (2013),4.405286344
Difference from HDI value (%) (2014),4.685212299
Difference from HDI value (%) (2015),4.941860465
Difference from HDI value (%) (2016),5
Difference from HDI value (%) (2017),4.95049505
Difference from HDI value (%) (2018),5.196629213
Difference from HDI value (%) (2019),5.034965035
Difference from HDI value (%) (2020),4.92040521
Difference from HDI value (%) (2021),5.20984081
Difference from HDI value (%) (2022),5.157593123
Carbon dioxide emissions per capita (production) (tonnes) (1990),1.41017847
Carbon dioxide emissions per capita (production) (tonnes) (1991),1.448634631
Carbon dioxide emissions per capita (production) (tonnes) (1992),1.489528792
Carbon dioxide emissions per capita (production) (tonnes) (1993),1.530958558
Carbon dioxide emissions per capita (production) (tonnes) (1994),1.25274867
Carbon dioxide emissions per capita (production) (tonnes) (1995),1.149848032
Carbon dioxide emissions per capita (production) (tonnes) (1996),1.253678796
Carbon dioxide emissions per capita (production) (tonnes) (1997),1.440372178
Carbon dioxide emissions per capita (production) (tonnes) (1998),1.357837307
Carbon dioxide emissions per capita (production) (tonnes) (1999),1.296294892
Carbon dioxide emissions per capita (production) (tonnes) (2000),0.981524223
Carbon dioxide emissions per capita (production) (tonnes) (2001),0.999624518
Carbon dioxide emissions per capita (production) (tonnes) (2002),1.168844782
Carbon dioxide emissions per capita (production) (tonnes) (2003),1.210946479
Carbon dioxide emissions per capita (production) (tonnes) (2004),1.197001523
Carbon dioxide emissions per capita (production) (tonnes) (2005),1.31300955
Carbon dioxide emissions per capita (production) (tonnes) (2006),1.292333178
Carbon dioxide emissions per capita (production) (tonnes) (2007),1.307301132
Carbon dioxide emissions per capita (production) (tonnes) (2008),1.312188449
Carbon dioxide emissions per capita (production) (tonnes) (2009),1.346898123
Carbon dioxide emissions per capita (production) (tonnes) (2010),1.439735036
Carbon dioxide emissions per capita (production) (tonnes) (2011),1.534082591
Carbon dioxide emissions per capita (production) (tonnes) (2012),1.659016337
Carbon dioxide emissions per capita (production) (tonnes) (2013),1.65395353
Carbon dioxide emissions per capita (production) (tonnes) (2014),1.82173891
Carbon dioxide emissions per capita (production) (tonnes) (2015),1.793178321
Carbon dioxide emissions per capita (production) (tonnes) (2016),1.885756167
Carbon dioxide emissions per capita (production) (tonnes) (2017),1.938799005
Carbon dioxide emissions per capita (production) (tonnes) (2018),1.938639112
Carbon dioxide emissions per capita (production) (tonnes) (2019),1.91937636
Carbon dioxide emissions per capita (production) (tonnes) (2020),1.535359523
Carbon dioxide emissions per capita (production) (tonnes) (2021),1.798596826
Carbon dioxide emissions per capita (production) (tonnes) (2022),1.798596826
Material footprint per capita (tonnes) (1990),6.2885
Material footprint per capita (tonnes) (1991),6.3742
Material footprint per capita (tonnes) (1992),6.4275
Material footprint per capita (tonnes) (1993),6.6032
Material footprint per capita (tonnes) (1994),6.7601
Material footprint per capita (tonnes) (1995),6.8769
Material footprint per capita (tonnes) (1996),6.8752
Material footprint per capita (tonnes) (1997),6.8906
Material footprint per capita (tonnes) (1998),7.2031
Material footprint per capita (tonnes) (1999),7.3583
Material footprint per capita (tonnes) (2000),7.2754
Material footprint per capita (tonnes) (2001),6.9073
Material footprint per capita (tonnes) (2002),7.1607
Material footprint per capita (tonnes) (2003),7.0045
Material footprint per capita (tonnes) (2004),6.8584
Material footprint per capita (tonnes) (2005),7.119
Material footprint per capita (tonnes) (2006),6.9846
Material footprint per capita (tonnes) (2007),7.5751
Material footprint per capita (tonnes) (2008),7.8633
Material footprint per capita (tonnes) (2009),8.6631
Material footprint per capita (tonnes) (2010),8.1722
Material footprint per capita (tonnes) (2011),9.0052
Material footprint per capita (tonnes) (2012),9.412
Material footprint per capita (tonnes) (2013),9.4989
Material footprint per capita (tonnes) (2014),9.7153
Material footprint per capita (tonnes) (2015),10.7163
Material footprint per capita (tonnes) (2016),10.5502
Material footprint per capita (tonnes) (2017),10.4874
Material footprint per capita (tonnes) (2018),11.0601
Material footprint per capita (tonnes) (2019),10.7199
Material footprint per capita (tonnes) (2020),10.9194
Material footprint per capita (tonnes) (2021),11.4676
Material footprint per capita (tonnes) (2022),11.3196
Survey,EDSA
Year,2016
Multidimensional Poverty Index,0.038
Health,18.7
Education,31.5
Standard of living,49.8
Nutrition,16.4
Child mortality,2.3
Years of schooling,25.2
School attendance,6.2
Cooking fuel,10.5
Sanitation,12.7
Drinking water,4.4
Electricity,5.6
Housing,11
Assets,5.6
Period,2017-2022
Total,90.9
Women,89.75
Men,92.03
Share of people with no bias,9.1
Political,38.55
Educational,21.95
Economic,37.97
Physical integrity,82.06
