key,value
Inequality in eduation (2016),25.07658
Inequality in eduation (2017),24.57278
Inequality in eduation (2018),23.7938
Inequality in eduation (2019),23.26684
Inequality in eduation (2020),22.42308
Inequality in eduation (2021),22.61124
Inequality in eduation (2022),22.61124
Inequality in income (2010),30.07666
Inequality in income (2011),30.07666
Inequality in income (2012),27.88175
Inequality in income (2013),29.25509
Inequality in income (2014),27.28335
Inequality in income (2015),26.26396
Inequality in income (2016),25.98029
Inequality in income (2017),23.78571
Inequality in income (2018),24.26595
Inequality in income (2019),24.32032
Inequality in income (2020),27.35215
Inequality in income (2021),23.59489
Inequality in income (2022),23.33058
GII Rank (2022),87
Gender Inequality Index (value) (1990),0.536
Gender Inequality Index (value) (1991),0.532
Gender Inequality Index (value) (1992),0.545
Gender Inequality Index (value) (1993),0.539
Gender Inequality Index (value) (1994),0.529
Gender Inequality Index (value) (1995),0.525
Gender Inequality Index (value) (1996),0.518
Gender Inequality Index (value) (1997),0.503
Gender Inequality Index (value) (1998),0.485
Gender Inequality Index (value) (1999),0.471
Gender Inequality Index (value) (2000),0.494
Gender Inequality Index (value) (2001),0.488
Gender Inequality Index (value) (2002),0.467
Gender Inequality Index (value) (2003),0.454
Gender Inequality Index (value) (2004),0.447
Gender Inequality Index (value) (2005),0.444
Gender Inequality Index (value) (2006),0.412
Gender Inequality Index (value) (2007),0.416
Gender Inequality Index (value) (2008),0.406
Gender Inequality Index (value) (2009),0.398
Gender Inequality Index (value) (2010),0.396
Gender Inequality Index (value) (2011),0.397
Gender Inequality Index (value) (2012),0.38
Gender Inequality Index (value) (2013),0.38
Gender Inequality Index (value) (2014),0.382
Gender Inequality Index (value) (2015),0.379
Gender Inequality Index (value) (2016),0.37
Gender Inequality Index (value) (2017),0.371
Gender Inequality Index (value) (2018),0.369
Gender Inequality Index (value) (2019),0.358
Gender Inequality Index (value) (2020),0.359
Gender Inequality Index (value) (2021),0.371
Gender Inequality Index (value) (2022),0.369
"Maternal Mortality Ratio (deaths per 100,000 live births) (1990)",143.1763757
"Maternal Mortality Ratio (deaths per 100,000 live births) (1991)",133.558776
"Maternal Mortality Ratio (deaths per 100,000 live births) (1992)",124.2582468
"Maternal Mortality Ratio (deaths per 100,000 live births) (1993)",115.9528767
"Maternal Mortality Ratio (deaths per 100,000 live births) (1994)",99.96284142
"Maternal Mortality Ratio (deaths per 100,000 live births) (1995)",90.17663108
"Maternal Mortality Ratio (deaths per 100,000 live births) (1996)",80.81319247
"Maternal Mortality Ratio (deaths per 100,000 live births) (1997)",67.2326822
"Maternal Mortality Ratio (deaths per 100,000 live births) (1998)",61.07264665
"Maternal Mortality Ratio (deaths per 100,000 live births) (1999)",53.2097099
"Maternal Mortality Ratio (deaths per 100,000 live births) (2000)",48.80820307
"Maternal Mortality Ratio (deaths per 100,000 live births) (2001)",47.48990173
"Maternal Mortality Ratio (deaths per 100,000 live births) (2002)",38.85832624
"Maternal Mortality Ratio (deaths per 100,000 live births) (2003)",39.09700887
"Maternal Mortality Ratio (deaths per 100,000 live births) (2004)",34.70394695
"Maternal Mortality Ratio (deaths per 100,000 live births) (2005)",35.35084218
"Maternal Mortality Ratio (deaths per 100,000 live births) (2006)",35.75458112
"Maternal Mortality Ratio (deaths per 100,000 live births) (2007)",36.8418883
"Maternal Mortality Ratio (deaths per 100,000 live births) (2008)",34.0094579
"Maternal Mortality Ratio (deaths per 100,000 live births) (2009)",35.51453681
"Maternal Mortality Ratio (deaths per 100,000 live births) (2010)",35.79718041
"Maternal Mortality Ratio (deaths per 100,000 live births) (2011)",36.59721241
"Maternal Mortality Ratio (deaths per 100,000 live births) (2012)",37.6799814
"Maternal Mortality Ratio (deaths per 100,000 live births) (2013)",39.29930803
"Maternal Mortality Ratio (deaths per 100,000 live births) (2014)",41.49016148
"Maternal Mortality Ratio (deaths per 100,000 live births) (2015)",44.3204875
"Maternal Mortality Ratio (deaths per 100,000 live births) (2016)",42.31451338
"Maternal Mortality Ratio (deaths per 100,000 live births) (2017)",44.66425188
"Maternal Mortality Ratio (deaths per 100,000 live births) (2018)",44.65383675
"Maternal Mortality Ratio (deaths per 100,000 live births) (2019)",38.85558985
"Maternal Mortality Ratio (deaths per 100,000 live births) (2020)",42.79046022
"Maternal Mortality Ratio (deaths per 100,000 live births) (2021)",42.79046022
"Maternal Mortality Ratio (deaths per 100,000 live births) (2022)",42.79046022
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1990)",123.204
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1991)",122.632
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1992)",121.434
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1993)",123.043
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1994)",125.98
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1995)",124.243
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1996)",123.415
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1997)",119.688
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1998)",118.018
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1999)",113.604
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2000)",107.896
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2001)",100.786
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2002)",92.917
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2003)",86.67
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2004)",82.695
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2005)",80.265
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2006)",77.46
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2007)",76.217
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2008)",73.788
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2009)",72.071
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2010)",70.912
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2011)",70.951
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2012)",70.643
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2013)",70.62
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2014)",70.115
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2015)",70.359
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2016)",65.213
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2017)",61.531
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2018)",58.197
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2019)",57.808
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2020)",56.83
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2021)",55.89
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2022)",54.546
"Share of seats in parliament, female (% held by women) (1990)",15.47619048
"Share of seats in parliament, female (% held by women) (1991)",15.47619048
"Share of seats in parliament, female (% held by women) (1992)",15.47619048
"Share of seats in parliament, female (% held by women) (1993)",15.47619048
"Share of seats in parliament, female (% held by women) (1994)",15.47619048
"Share of seats in parliament, female (% held by women) (1995)",15.47619048
"Share of seats in parliament, female (% held by women) (1996)",15.47619048
"Share of seats in parliament, female (% held by women) (1997)",15.47619048
"Share of seats in parliament, female (% held by women) (1998)",16.66666667
"Share of seats in parliament, female (% held by women) (1999)",16.66666667
"Share of seats in parliament, female (% held by women) (2000)",9.523809524
"Share of seats in parliament, female (% held by women) (2001)",9.523809524
"Share of seats in parliament, female (% held by women) (2002)",9.523809524
"Share of seats in parliament, female (% held by women) (2003)",10.71428571
"Share of seats in parliament, female (% held by women) (2004)",10.71428571
"Share of seats in parliament, female (% held by women) (2005)",10.71428571
"Share of seats in parliament, female (% held by women) (2006)",16.66666667
"Share of seats in parliament, female (% held by women) (2007)",16.66666667
"Share of seats in parliament, female (% held by women) (2008)",16.66666667
"Share of seats in parliament, female (% held by women) (2009)",19.04761905
"Share of seats in parliament, female (% held by women) (2010)",19.04761905
"Share of seats in parliament, female (% held by women) (2011)",19.04761905
"Share of seats in parliament, female (% held by women) (2012)",26.19047619
"Share of seats in parliament, female (% held by women) (2013)",26.19047619
"Share of seats in parliament, female (% held by women) (2014)",27.38095238
"Share of seats in parliament, female (% held by women) (2015)",32.14285714
"Share of seats in parliament, female (% held by women) (2016)",32.14285714
"Share of seats in parliament, female (% held by women) (2017)",32.14285714
"Share of seats in parliament, female (% held by women) (2018)",30.95238095
"Share of seats in parliament, female (% held by women) (2019)",30.95238095
"Share of seats in parliament, female (% held by women) (2020)",33.33333333
"Share of seats in parliament, female (% held by women) (2021)",27.38095238
"Share of seats in parliament, female (% held by women) (2022)",27.38095238
"Share of seats in parliament, male (% held by men) (1990)",84.52380952
"Share of seats in parliament, male (% held by men) (1991)",84.52380952
"Share of seats in parliament, male (% held by men) (1992)",84.52380952
"Share of seats in parliament, male (% held by men) (1993)",84.52380952
"Share of seats in parliament, male (% held by men) (1994)",84.52380952
"Share of seats in parliament, male (% held by men) (1995)",84.52380952
"Share of seats in parliament, male (% held by men) (1996)",84.52380952
"Share of seats in parliament, male (% held by men) (1997)",84.52380952
"Share of seats in parliament, male (% held by men) (1998)",83.33333333
"Share of seats in parliament, male (% held by men) (1999)",83.33333333
"Share of seats in parliament, male (% held by men) (2000)",90.47619048
"Share of seats in parliament, male (% held by men) (2001)",90.47619048
"Share of seats in parliament, male (% held by men) (2002)",90.47619048
"Share of seats in parliament, male (% held by men) (2003)",89.28571429
"Share of seats in parliament, male (% held by men) (2004)",89.28571429
"Share of seats in parliament, male (% held by men) (2005)",89.28571429
"Share of seats in parliament, male (% held by men) (2006)",83.33333333
"Share of seats in parliament, male (% held by men) (2007)",83.33333333
"Share of seats in parliament, male (% held by men) (2008)",83.33333333
"Share of seats in parliament, male (% held by men) (2009)",80.95238095
"Share of seats in parliament, male (% held by men) (2010)",80.95238095
"Share of seats in parliament, male (% held by men) (2011)",80.95238095
"Share of seats in parliament, male (% held by men) (2012)",73.80952381
"Share of seats in parliament, male (% held by men) (2013)",73.80952381
"Share of seats in parliament, male (% held by men) (2014)",72.61904762
"Share of seats in parliament, male (% held by men) (2015)",67.85714286
"Share of seats in parliament, male (% held by men) (2016)",67.85714286
"Share of seats in parliament, male (% held by men) (2017)",67.85714286
"Share of seats in parliament, male (% held by men) (2018)",69.04761905
"Share of seats in parliament, male (% held by men) (2019)",69.04761905
"Share of seats in parliament, male (% held by men) (2020)",66.66666667
"Share of seats in parliament, male (% held by men) (2021)",72.61904762
"Share of seats in parliament, male (% held by men) (2022)",72.61904762
"Labour force participation rate, female (% ages 15 and older) (1990)",50.96
"Labour force participation rate, female (% ages 15 and older) (1991)",49.69
"Labour force participation rate, female (% ages 15 and older) (1992)",40.46
"Labour force participation rate, female (% ages 15 and older) (1993)",42.2
"Labour force participation rate, female (% ages 15 and older) (1994)",43.59
"Labour force participation rate, female (% ages 15 and older) (1995)",41.76
"Labour force participation rate, female (% ages 15 and older) (1996)",40.58
"Labour force participation rate, female (% ages 15 and older) (1997)",40.77
"Labour force participation rate, female (% ages 15 and older) (1998)",44.69
"Labour force participation rate, female (% ages 15 and older) (1999)",44.5
"Labour force participation rate, female (% ages 15 and older) (2000)",44.3
"Labour force participation rate, female (% ages 15 and older) (2001)",44.5
"Labour force participation rate, female (% ages 15 and older) (2002)",43.93
"Labour force participation rate, female (% ages 15 and older) (2003)",45.82
"Labour force participation rate, female (% ages 15 and older) (2004)",44.14
"Labour force participation rate, female (% ages 15 and older) (2005)",44.7
"Labour force participation rate, female (% ages 15 and older) (2006)",45.83
"Labour force participation rate, female (% ages 15 and older) (2007)",45.86
"Labour force participation rate, female (% ages 15 and older) (2008)",47.28
"Labour force participation rate, female (% ages 15 and older) (2009)",47.59
"Labour force participation rate, female (% ages 15 and older) (2010)",46.79
"Labour force participation rate, female (% ages 15 and older) (2011)",46.57
"Labour force participation rate, female (% ages 15 and older) (2012)",47.38
"Labour force participation rate, female (% ages 15 and older) (2013)",48.61
"Labour force participation rate, female (% ages 15 and older) (2014)",47.03
"Labour force participation rate, female (% ages 15 and older) (2015)",45.98
"Labour force participation rate, female (% ages 15 and older) (2016)",46.53
"Labour force participation rate, female (% ages 15 and older) (2017)",45.74
"Labour force participation rate, female (% ages 15 and older) (2018)",45.49
"Labour force participation rate, female (% ages 15 and older) (2019)",46.31
"Labour force participation rate, female (% ages 15 and older) (2020)",45.36
"Labour force participation rate, female (% ages 15 and older) (2021)",45.41
"Labour force participation rate, female (% ages 15 and older) (2022)",46.38
"Labour force participation rate, male (% ages 15 and older) (1990)",80.08
"Labour force participation rate, male (% ages 15 and older) (1991)",77.75
"Labour force participation rate, male (% ages 15 and older) (1992)",81.24
"Labour force participation rate, male (% ages 15 and older) (1993)",81.85
"Labour force participation rate, male (% ages 15 and older) (1994)",82.25
"Labour force participation rate, male (% ages 15 and older) (1995)",81.76
"Labour force participation rate, male (% ages 15 and older) (1996)",79.77
"Labour force participation rate, male (% ages 15 and older) (1997)",79.41
"Labour force participation rate, male (% ages 15 and older) (1998)",80.3
"Labour force participation rate, male (% ages 15 and older) (1999)",78.79
"Labour force participation rate, male (% ages 15 and older) (2000)",78.6
"Labour force participation rate, male (% ages 15 and older) (2001)",79.1
"Labour force participation rate, male (% ages 15 and older) (2002)",76.26
"Labour force participation rate, male (% ages 15 and older) (2003)",78.89
"Labour force participation rate, male (% ages 15 and older) (2004)",77.49
"Labour force participation rate, male (% ages 15 and older) (2005)",77.8
"Labour force participation rate, male (% ages 15 and older) (2006)",78.06
"Labour force participation rate, male (% ages 15 and older) (2007)",79.24
"Labour force participation rate, male (% ages 15 and older) (2008)",81.35
"Labour force participation rate, male (% ages 15 and older) (2009)",81.01
"Labour force participation rate, male (% ages 15 and older) (2010)",78.33
"Labour force participation rate, male (% ages 15 and older) (2011)",78.42
"Labour force participation rate, male (% ages 15 and older) (2012)",78.76
"Labour force participation rate, male (% ages 15 and older) (2013)",78.23
"Labour force participation rate, male (% ages 15 and older) (2014)",77.54
"Labour force participation rate, male (% ages 15 and older) (2015)",76.85
"Labour force participation rate, male (% ages 15 and older) (2016)",77.35
"Labour force participation rate, male (% ages 15 and older) (2017)",77.47
"Labour force participation rate, male (% ages 15 and older) (2018)",76.84
"Labour force participation rate, male (% ages 15 and older) (2019)",78.02
"Labour force participation rate, male (% ages 15 and older) (2020)",75.65
"Labour force participation rate, male (% ages 15 and older) (2021)",76.81
"Labour force participation rate, male (% ages 15 and older) (2022)",77.71
Difference from HDI rank (2022),5
Planetary pressures-adjusted Human Development Index (value) (1990),0.509
Planetary pressures-adjusted Human Development Index (value) (1991),0.516
Planetary pressures-adjusted Human Development Index (value) (1992),0.524
Planetary pressures-adjusted Human Development Index (value) (1993),0.531
Planetary pressures-adjusted Human Development Index (value) (1994),0.539
Planetary pressures-adjusted Human Development Index (value) (1995),0.548
Planetary pressures-adjusted Human Development Index (value) (1996),0.556
Planetary pressures-adjusted Human Development Index (value) (1997),0.569
Planetary pressures-adjusted Human Development Index (value) (1998),0.572
Planetary pressures-adjusted Human Development Index (value) (1999),0.578
Planetary pressures-adjusted Human Development Index (value) (2000),0.587
Planetary pressures-adjusted Human Development Index (value) (2001),0.59
Planetary pressures-adjusted Human Development Index (value) (2002),0.602
Planetary pressures-adjusted Human Development Index (value) (2003),0.607
Planetary pressures-adjusted Human Development Index (value) (2004),0.611
Planetary pressures-adjusted Human Development Index (value) (2005),0.62
Planetary pressures-adjusted Human Development Index (value) (2006),0.623
Planetary pressures-adjusted Human Development Index (value) (2007),0.626
Planetary pressures-adjusted Human Development Index (value) (2008),0.629
Planetary pressures-adjusted Human Development Index (value) (2009),0.632
Planetary pressures-adjusted Human Development Index (value) (2010),0.638
Planetary pressures-adjusted Human Development Index (value) (2011),0.636
Planetary pressures-adjusted Human Development Index (value) (2012),0.639
Planetary pressures-adjusted Human Development Index (value) (2013),0.643
Planetary pressures-adjusted Human Development Index (value) (2014),0.638
Planetary pressures-adjusted Human Development Index (value) (2015),0.642
Planetary pressures-adjusted Human Development Index (value) (2016),0.642
Planetary pressures-adjusted Human Development Index (value) (2017),0.645
Planetary pressures-adjusted Human Development Index (value) (2018),0.651
Planetary pressures-adjusted Human Development Index (value) (2019),0.654
Planetary pressures-adjusted Human Development Index (value) (2020),0.645
Planetary pressures-adjusted Human Development Index (value) (2021),0.645
Planetary pressures-adjusted Human Development Index (value) (2022),0.649
Difference from HDI value (%) (1990),1.926782274
Difference from HDI value (%) (1991),2.272727273
Difference from HDI value (%) (1992),2.602230483
Difference from HDI value (%) (1993),2.747252747
Difference from HDI value (%) (1994),3.231597846
Difference from HDI value (%) (1995),3.350970018
Difference from HDI value (%) (1996),3.472222222
Difference from HDI value (%) (1997),2.901023891
Difference from HDI value (%) (1998),3.865546218
Difference from HDI value (%) (1999),3.666666667
Difference from HDI value (%) (2000),3.612479475
Difference from HDI value (%) (2001),3.594771242
Difference from HDI value (%) (2002),3.05958132
Difference from HDI value (%) (2003),3.189792663
Difference from HDI value (%) (2004),3.475513428
Difference from HDI value (%) (2005),3.125
Difference from HDI value (%) (2006),3.410852713
Difference from HDI value (%) (2007),3.840245776
Difference from HDI value (%) (2008),3.379416283
Difference from HDI value (%) (2009),2.91858679
Difference from HDI value (%) (2010),2.891933029
Difference from HDI value (%) (2011),3.196347032
Difference from HDI value (%) (2012),3.328290469
Difference from HDI value (%) (2013),3.162650602
Difference from HDI value (%) (2014),3.770739065
Difference from HDI value (%) (2015),3.167420814
Difference from HDI value (%) (2016),3.313253012
Difference from HDI value (%) (2017),3.298350825
Difference from HDI value (%) (2018),3.268945022
Difference from HDI value (%) (2019),3.25443787
Difference from HDI value (%) (2020),3.153153153
Difference from HDI value (%) (2021),3.587443946
Difference from HDI value (%) (2022),3.709198813
Carbon dioxide emissions per capita (production) (tonnes) (1990),0.461154733
Carbon dioxide emissions per capita (production) (tonnes) (1991),0.577670676
Carbon dioxide emissions per capita (production) (tonnes) (1992),0.597384175
Carbon dioxide emissions per capita (production) (tonnes) (1993),0.706021875
Carbon dioxide emissions per capita (production) (tonnes) (1994),0.792669924
Carbon dioxide emissions per capita (production) (tonnes) (1995),0.869559923
Carbon dioxide emissions per capita (production) (tonnes) (1996),0.761496186
Carbon dioxide emissions per capita (production) (tonnes) (1997),0.926927186
Carbon dioxide emissions per capita (production) (tonnes) (1998),0.973852026
Carbon dioxide emissions per capita (production) (tonnes) (1999),0.943288252
Carbon dioxide emissions per capita (production) (tonnes) (2000),0.951752477
Carbon dioxide emissions per capita (production) (tonnes) (2001),0.978174194
Carbon dioxide emissions per capita (production) (tonnes) (2002),1.009752507
Carbon dioxide emissions per capita (production) (tonnes) (2003),1.067705529
Carbon dioxide emissions per capita (production) (tonnes) (2004),1.036142722
Carbon dioxide emissions per capita (production) (tonnes) (2005),1.043042543
Carbon dioxide emissions per capita (production) (tonnes) (2006),1.113244055
Carbon dioxide emissions per capita (production) (tonnes) (2007),1.132602851
Carbon dioxide emissions per capita (production) (tonnes) (2008),1.055470585
Carbon dioxide emissions per capita (production) (tonnes) (2009),1.036333142
Carbon dioxide emissions per capita (production) (tonnes) (2010),1.033458433
Carbon dioxide emissions per capita (production) (tonnes) (2011),1.058991431
Carbon dioxide emissions per capita (production) (tonnes) (2012),1.050413314
Carbon dioxide emissions per capita (production) (tonnes) (2013),0.985265555
Carbon dioxide emissions per capita (production) (tonnes) (2014),0.990607013
Carbon dioxide emissions per capita (production) (tonnes) (2015),1.070089773
Carbon dioxide emissions per capita (production) (tonnes) (2016),1.055241892
Carbon dioxide emissions per capita (production) (tonnes) (2017),0.952613628
Carbon dioxide emissions per capita (production) (tonnes) (2018),0.997810508
Carbon dioxide emissions per capita (production) (tonnes) (2019),1.202124067
Carbon dioxide emissions per capita (production) (tonnes) (2020),1.047955172
Carbon dioxide emissions per capita (production) (tonnes) (2021),1.185857137
Carbon dioxide emissions per capita (production) (tonnes) (2022),1.185857137
Material footprint per capita (tonnes) (1990),4.8135
Material footprint per capita (tonnes) (1991),5.5529
Material footprint per capita (tonnes) (1992),6.4037
Material footprint per capita (tonnes) (1993),6.3181
Material footprint per capita (tonnes) (1994),7.738
Material footprint per capita (tonnes) (1995),7.7232
Material footprint per capita (tonnes) (1996),8.2517
Material footprint per capita (tonnes) (1997),6.6031
Material footprint per capita (tonnes) (1998),9.0282
Material footprint per capita (tonnes) (1999),8.6862
Material footprint per capita (tonnes) (2000),8.6018
Material footprint per capita (tonnes) (2001),8.1639
Material footprint per capita (tonnes) (2002),6.6273
Material footprint per capita (tonnes) (2003),6.8046
Material footprint per capita (tonnes) (2004),7.8808
Material footprint per capita (tonnes) (2005),7.0658
Material footprint per capita (tonnes) (2006),7.3461
Material footprint per capita (tonnes) (2007),8.6744
Material footprint per capita (tonnes) (2008),7.7885
Material footprint per capita (tonnes) (2009),6.3528
Material footprint per capita (tonnes) (2010),6.311
Material footprint per capita (tonnes) (2011),7.1425
Material footprint per capita (tonnes) (2012),7.6434
Material footprint per capita (tonnes) (2013),7.2569
Material footprint per capita (tonnes) (2014),8.8983
Material footprint per capita (tonnes) (2015),7.1567
Material footprint per capita (tonnes) (2016),7.5814
Material footprint per capita (tonnes) (2017),7.4436
Material footprint per capita (tonnes) (2018),7.4193
Material footprint per capita (tonnes) (2019),6.8479
Material footprint per capita (tonnes) (2020),7.0551
Material footprint per capita (tonnes) (2021),8.0172
Material footprint per capita (tonnes) (2022),8.2267
Survey,MICS
Year,2014
Multidimensional Poverty Index,0.032
Health,15.5
Education,43.4
Standard of living,41.1
Nutrition,13.3
Child mortality,2.2
Years of schooling,26.4
School attendance,16.9
Cooking fuel,10.7
Sanitation,8.5
Drinking water,3.2
Electricity,4
Housing,10.4
Assets,4.3
