key,value
Inequality in eduation (2010),25.34127
Inequality in eduation (2011),25.07937
Inequality in eduation (2012),24.34048
Inequality in eduation (2013),24.41458
Inequality in eduation (2014),23.58449
Inequality in eduation (2015),23.34376
Inequality in eduation (2016),22.76756
Inequality in eduation (2017),23.34882
Inequality in eduation (2018),22.45661
Inequality in eduation (2019),21.61232
Inequality in eduation (2020),21.61232
Inequality in eduation (2021),21.61232
Inequality in eduation (2022),21.61232
Inequality in income (2010),36.66936
Inequality in income (2011),41.39955
Inequality in income (2012),41.18558
Inequality in income (2013),36.49
Inequality in income (2014),32.65659
Inequality in income (2015),31.32829
Inequality in income (2016),33.20247
Inequality in income (2017),33.20247
Inequality in income (2018),33.2765
Inequality in income (2019),35.56672
Inequality in income (2020),35.56672
Inequality in income (2021),35.56672
Inequality in income (2022),35.56672
GII Rank (2022),102
Gender Inequality Index (value) (1990),
Gender Inequality Index (value) (1991),
Gender Inequality Index (value) (1992),
Gender Inequality Index (value) (1993),
Gender Inequality Index (value) (1994),
Gender Inequality Index (value) (1995),
Gender Inequality Index (value) (1996),
Gender Inequality Index (value) (1997),
Gender Inequality Index (value) (1998),0.548
Gender Inequality Index (value) (1999),0.54
Gender Inequality Index (value) (2000),0.536
Gender Inequality Index (value) (2001),0.532
Gender Inequality Index (value) (2002),0.563
Gender Inequality Index (value) (2003),0.552
Gender Inequality Index (value) (2004),0.534
Gender Inequality Index (value) (2005),0.468
Gender Inequality Index (value) (2006),0.474
Gender Inequality Index (value) (2007),0.471
Gender Inequality Index (value) (2008),0.469
Gender Inequality Index (value) (2009),0.472
Gender Inequality Index (value) (2010),0.467
Gender Inequality Index (value) (2011),0.465
Gender Inequality Index (value) (2012),0.456
Gender Inequality Index (value) (2013),0.446
Gender Inequality Index (value) (2014),0.43
Gender Inequality Index (value) (2015),0.423
Gender Inequality Index (value) (2016),0.419
Gender Inequality Index (value) (2017),0.421
Gender Inequality Index (value) (2018),0.424
Gender Inequality Index (value) (2019),0.43
Gender Inequality Index (value) (2020),0.424
Gender Inequality Index (value) (2021),0.408
Gender Inequality Index (value) (2022),0.413
"Maternal Mortality Ratio (deaths per 100,000 live births) (1990)",156.3936454
"Maternal Mortality Ratio (deaths per 100,000 live births) (1991)",144.5310214
"Maternal Mortality Ratio (deaths per 100,000 live births) (1992)",138.067053
"Maternal Mortality Ratio (deaths per 100,000 live births) (1993)",122.949243
"Maternal Mortality Ratio (deaths per 100,000 live births) (1994)",119.5907026
"Maternal Mortality Ratio (deaths per 100,000 live births) (1995)",109.2812521
"Maternal Mortality Ratio (deaths per 100,000 live births) (1996)",99.09024957
"Maternal Mortality Ratio (deaths per 100,000 live births) (1997)",96.23327064
"Maternal Mortality Ratio (deaths per 100,000 live births) (1998)",88.7856336
"Maternal Mortality Ratio (deaths per 100,000 live births) (1999)",87.49138967
"Maternal Mortality Ratio (deaths per 100,000 live births) (2000)",81.89109244
"Maternal Mortality Ratio (deaths per 100,000 live births) (2001)",76.95634147
"Maternal Mortality Ratio (deaths per 100,000 live births) (2002)",73.39297422
"Maternal Mortality Ratio (deaths per 100,000 live births) (2003)",76.71088886
"Maternal Mortality Ratio (deaths per 100,000 live births) (2004)",71.97825841
"Maternal Mortality Ratio (deaths per 100,000 live births) (2005)",75.10755672
"Maternal Mortality Ratio (deaths per 100,000 live births) (2006)",77.09737719
"Maternal Mortality Ratio (deaths per 100,000 live births) (2007)",76.99118487
"Maternal Mortality Ratio (deaths per 100,000 live births) (2008)",80.86808943
"Maternal Mortality Ratio (deaths per 100,000 live births) (2009)",73.1203629
"Maternal Mortality Ratio (deaths per 100,000 live births) (2010)",73.23057915
"Maternal Mortality Ratio (deaths per 100,000 live births) (2011)",71.54695178
"Maternal Mortality Ratio (deaths per 100,000 live births) (2012)",65.18278653
"Maternal Mortality Ratio (deaths per 100,000 live births) (2013)",65.48619829
"Maternal Mortality Ratio (deaths per 100,000 live births) (2014)",68.28193494
"Maternal Mortality Ratio (deaths per 100,000 live births) (2015)",66.90838797
"Maternal Mortality Ratio (deaths per 100,000 live births) (2016)",62.47172438
"Maternal Mortality Ratio (deaths per 100,000 live births) (2017)",63.95362224
"Maternal Mortality Ratio (deaths per 100,000 live births) (2018)",65.09502418
"Maternal Mortality Ratio (deaths per 100,000 live births) (2019)",66.63821538
"Maternal Mortality Ratio (deaths per 100,000 live births) (2020)",71.81927749
"Maternal Mortality Ratio (deaths per 100,000 live births) (2021)",71.81927749
"Maternal Mortality Ratio (deaths per 100,000 live births) (2022)",71.81927749
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1990)",127.428
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1991)",128.341
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1992)",129.773
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1993)",131.099
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1994)",128.663
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1995)",127.981
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1996)",128.792
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1997)",128.075
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1998)",128.282
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (1999)",125.774
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2000)",123.567
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2001)",120.47
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2002)",116.121
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2003)",111.749
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2004)",108.406
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2005)",104.158
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2006)",101.141
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2007)",97.358
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2008)",94.706
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2009)",91.994
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2010)",89.482
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2011)",86.963
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2012)",84.451
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2013)",81.681
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2014)",79.562
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2015)",77.993
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2016)",76.868
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2017)",75.341
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2018)",74.666
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2019)",73.802
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2020)",72.874
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2021)",71.972
"Adolescent Birth Rate (births per 1,000 women ages 15-19) (2022)",71.333
"Share of seats in parliament, female (% held by women) (1990)",
"Share of seats in parliament, female (% held by women) (1991)",
"Share of seats in parliament, female (% held by women) (1992)",
"Share of seats in parliament, female (% held by women) (1993)",
"Share of seats in parliament, female (% held by women) (1994)",
"Share of seats in parliament, female (% held by women) (1995)",
"Share of seats in parliament, female (% held by women) (1996)",
"Share of seats in parliament, female (% held by women) (1997)",
"Share of seats in parliament, female (% held by women) (1998)",9.375
"Share of seats in parliament, female (% held by women) (1999)",9.375
"Share of seats in parliament, female (% held by women) (2000)",9.375
"Share of seats in parliament, female (% held by women) (2001)",9.375
"Share of seats in parliament, female (% held by women) (2002)",5.46875
"Share of seats in parliament, female (% held by women) (2003)",5.46875
"Share of seats in parliament, female (% held by women) (2004)",5.46875
"Share of seats in parliament, female (% held by women) (2005)",23.4375
"Share of seats in parliament, female (% held by women) (2006)",23.4375
"Share of seats in parliament, female (% held by women) (2007)",23.4375
"Share of seats in parliament, female (% held by women) (2008)",23.4375
"Share of seats in parliament, female (% held by women) (2009)",17.96875
"Share of seats in parliament, female (% held by women) (2010)",17.96875
"Share of seats in parliament, female (% held by women) (2011)",19.53125
"Share of seats in parliament, female (% held by women) (2012)",19.53125
"Share of seats in parliament, female (% held by women) (2013)",19.53125
"Share of seats in parliament, female (% held by women) (2014)",25.78125
"Share of seats in parliament, female (% held by women) (2015)",25.78125
"Share of seats in parliament, female (% held by women) (2016)",25.78125
"Share of seats in parliament, female (% held by women) (2017)",25.78125
"Share of seats in parliament, female (% held by women) (2018)",21.09375
"Share of seats in parliament, female (% held by women) (2019)",21.09375
"Share of seats in parliament, female (% held by women) (2020)",21.09375
"Share of seats in parliament, female (% held by women) (2021)",27.34375
"Share of seats in parliament, female (% held by women) (2022)",27.34375
"Share of seats in parliament, male (% held by men) (1990)",
"Share of seats in parliament, male (% held by men) (1991)",
"Share of seats in parliament, male (% held by men) (1992)",
"Share of seats in parliament, male (% held by men) (1993)",
"Share of seats in parliament, male (% held by men) (1994)",
"Share of seats in parliament, male (% held by men) (1995)",
"Share of seats in parliament, male (% held by men) (1996)",
"Share of seats in parliament, male (% held by men) (1997)",
"Share of seats in parliament, male (% held by men) (1998)",90.625
"Share of seats in parliament, male (% held by men) (1999)",90.625
"Share of seats in parliament, male (% held by men) (2000)",90.625
"Share of seats in parliament, male (% held by men) (2001)",90.625
"Share of seats in parliament, male (% held by men) (2002)",94.53125
"Share of seats in parliament, male (% held by men) (2003)",94.53125
"Share of seats in parliament, male (% held by men) (2004)",94.53125
"Share of seats in parliament, male (% held by men) (2005)",76.5625
"Share of seats in parliament, male (% held by men) (2006)",76.5625
"Share of seats in parliament, male (% held by men) (2007)",76.5625
"Share of seats in parliament, male (% held by men) (2008)",76.5625
"Share of seats in parliament, male (% held by men) (2009)",82.03125
"Share of seats in parliament, male (% held by men) (2010)",82.03125
"Share of seats in parliament, male (% held by men) (2011)",80.46875
"Share of seats in parliament, male (% held by men) (2012)",80.46875
"Share of seats in parliament, male (% held by men) (2013)",80.46875
"Share of seats in parliament, male (% held by men) (2014)",74.21875
"Share of seats in parliament, male (% held by men) (2015)",74.21875
"Share of seats in parliament, male (% held by men) (2016)",74.21875
"Share of seats in parliament, male (% held by men) (2017)",74.21875
"Share of seats in parliament, male (% held by men) (2018)",78.90625
"Share of seats in parliament, male (% held by men) (2019)",78.90625
"Share of seats in parliament, male (% held by men) (2020)",78.90625
"Share of seats in parliament, male (% held by men) (2021)",72.65625
"Share of seats in parliament, male (% held by men) (2022)",72.65625
"Labour force participation rate, female (% ages 15 and older) (1990)",33.22
"Labour force participation rate, female (% ages 15 and older) (1991)",33.22
"Labour force participation rate, female (% ages 15 and older) (1992)",35.68
"Labour force participation rate, female (% ages 15 and older) (1993)",35.34
"Labour force participation rate, female (% ages 15 and older) (1994)",35.01
"Labour force participation rate, female (% ages 15 and older) (1995)",34.67
"Labour force participation rate, female (% ages 15 and older) (1996)",37.21
"Labour force participation rate, female (% ages 15 and older) (1997)",39.74
"Labour force participation rate, female (% ages 15 and older) (1998)",42.28
"Labour force participation rate, female (% ages 15 and older) (1999)",45.8
"Labour force participation rate, female (% ages 15 and older) (2000)",44.24
"Labour force participation rate, female (% ages 15 and older) (2001)",42.55
"Labour force participation rate, female (% ages 15 and older) (2002)",37.7
"Labour force participation rate, female (% ages 15 and older) (2003)",38.16
"Labour force participation rate, female (% ages 15 and older) (2004)",38.61
"Labour force participation rate, female (% ages 15 and older) (2005)",42.24
"Labour force participation rate, female (% ages 15 and older) (2006)",39.44
"Labour force participation rate, female (% ages 15 and older) (2007)",38.76
"Labour force participation rate, female (% ages 15 and older) (2008)",40.27
"Labour force participation rate, female (% ages 15 and older) (2009)",41.72
"Labour force participation rate, female (% ages 15 and older) (2010)",43.35
"Labour force participation rate, female (% ages 15 and older) (2011)",40.46
"Labour force participation rate, female (% ages 15 and older) (2012)",39.06
"Labour force participation rate, female (% ages 15 and older) (2013)",44.27
"Labour force participation rate, female (% ages 15 and older) (2014)",46.97
"Labour force participation rate, female (% ages 15 and older) (2015)",47.52
"Labour force participation rate, female (% ages 15 and older) (2016)",46.92
"Labour force participation rate, female (% ages 15 and older) (2017)",46.77
"Labour force participation rate, female (% ages 15 and older) (2018)",51.08
"Labour force participation rate, female (% ages 15 and older) (2019)",48.02
"Labour force participation rate, female (% ages 15 and older) (2020)",48.4
"Labour force participation rate, female (% ages 15 and older) (2021)",50.29
"Labour force participation rate, female (% ages 15 and older) (2022)",49.63
"Labour force participation rate, male (% ages 15 and older) (1990)",85.49
"Labour force participation rate, male (% ages 15 and older) (1991)",85.49
"Labour force participation rate, male (% ages 15 and older) (1992)",89.29
"Labour force participation rate, male (% ages 15 and older) (1993)",88.33
"Labour force participation rate, male (% ages 15 and older) (1994)",87.36
"Labour force participation rate, male (% ages 15 and older) (1995)",86.4
"Labour force participation rate, male (% ages 15 and older) (1996)",86.76
"Labour force participation rate, male (% ages 15 and older) (1997)",87.13
"Labour force participation rate, male (% ages 15 and older) (1998)",87.49
"Labour force participation rate, male (% ages 15 and older) (1999)",88.04
"Labour force participation rate, male (% ages 15 and older) (2000)",87.05
"Labour force participation rate, male (% ages 15 and older) (2001)",84.83
"Labour force participation rate, male (% ages 15 and older) (2002)",85
"Labour force participation rate, male (% ages 15 and older) (2003)",75.96
"Labour force participation rate, male (% ages 15 and older) (2004)",66.92
"Labour force participation rate, male (% ages 15 and older) (2005)",83.65
"Labour force participation rate, male (% ages 15 and older) (2006)",83.36
"Labour force participation rate, male (% ages 15 and older) (2007)",82.08
"Labour force participation rate, male (% ages 15 and older) (2008)",81.41
"Labour force participation rate, male (% ages 15 and older) (2009)",82.29
"Labour force participation rate, male (% ages 15 and older) (2010)",82.51
"Labour force participation rate, male (% ages 15 and older) (2011)",81.35
"Labour force participation rate, male (% ages 15 and older) (2012)",80.07
"Labour force participation rate, male (% ages 15 and older) (2013)",83.54
"Labour force participation rate, male (% ages 15 and older) (2014)",84.03
"Labour force participation rate, male (% ages 15 and older) (2015)",83.33
"Labour force participation rate, male (% ages 15 and older) (2016)",82.49
"Labour force participation rate, male (% ages 15 and older) (2017)",84.78
"Labour force participation rate, male (% ages 15 and older) (2018)",84.3
"Labour force participation rate, male (% ages 15 and older) (2019)",83.64
"Labour force participation rate, male (% ages 15 and older) (2020)",74.32
"Labour force participation rate, male (% ages 15 and older) (2021)",76.56
"Labour force participation rate, male (% ages 15 and older) (2022)",81.07
Difference from HDI rank (2022),5
Planetary pressures-adjusted Human Development Index (value) (1990),0.502
Planetary pressures-adjusted Human Development Index (value) (1991),0.504
Planetary pressures-adjusted Human Development Index (value) (1992),0.507
Planetary pressures-adjusted Human Development Index (value) (1993),0.513
Planetary pressures-adjusted Human Development Index (value) (1994),0.515
Planetary pressures-adjusted Human Development Index (value) (1995),0.522
Planetary pressures-adjusted Human Development Index (value) (1996),0.524
Planetary pressures-adjusted Human Development Index (value) (1997),0.53
Planetary pressures-adjusted Human Development Index (value) (1998),0.512
Planetary pressures-adjusted Human Development Index (value) (1999),0.535
Planetary pressures-adjusted Human Development Index (value) (2000),0.541
Planetary pressures-adjusted Human Development Index (value) (2001),0.545
Planetary pressures-adjusted Human Development Index (value) (2002),0.549
Planetary pressures-adjusted Human Development Index (value) (2003),0.552
Planetary pressures-adjusted Human Development Index (value) (2004),0.557
Planetary pressures-adjusted Human Development Index (value) (2005),0.563
Planetary pressures-adjusted Human Development Index (value) (2006),0.566
Planetary pressures-adjusted Human Development Index (value) (2007),0.571
Planetary pressures-adjusted Human Development Index (value) (2008),0.575
Planetary pressures-adjusted Human Development Index (value) (2009),0.577
Planetary pressures-adjusted Human Development Index (value) (2010),0.582
Planetary pressures-adjusted Human Development Index (value) (2011),0.584
Planetary pressures-adjusted Human Development Index (value) (2012),0.582
Planetary pressures-adjusted Human Development Index (value) (2013),0.588
Planetary pressures-adjusted Human Development Index (value) (2014),0.589
Planetary pressures-adjusted Human Development Index (value) (2015),0.595
Planetary pressures-adjusted Human Development Index (value) (2016),0.599
Planetary pressures-adjusted Human Development Index (value) (2017),0.598
Planetary pressures-adjusted Human Development Index (value) (2018),0.598
Planetary pressures-adjusted Human Development Index (value) (2019),0.612
Planetary pressures-adjusted Human Development Index (value) (2020),0.606
Planetary pressures-adjusted Human Development Index (value) (2021),0.602
Planetary pressures-adjusted Human Development Index (value) (2022),0.606
Difference from HDI value (%) (1990),2.144249513
Difference from HDI value (%) (1991),1.945525292
Difference from HDI value (%) (1992),2.123552124
Difference from HDI value (%) (1993),1.912045889
Difference from HDI value (%) (1994),2.091254753
Difference from HDI value (%) (1995),1.879699248
Difference from HDI value (%) (1996),2.23880597
Difference from HDI value (%) (1997),2.033271719
Difference from HDI value (%) (1998),2.290076336
Difference from HDI value (%) (1999),2.372262774
Difference from HDI value (%) (2000),2.169981917
Difference from HDI value (%) (2001),2.154398564
Difference from HDI value (%) (2002),2.139037433
Difference from HDI value (%) (2003),2.300884956
Difference from HDI value (%) (2004),2.280701754
Difference from HDI value (%) (2005),2.086956522
Difference from HDI value (%) (2006),2.245250432
Difference from HDI value (%) (2007),2.226027397
Difference from HDI value (%) (2008),2.376910017
Difference from HDI value (%) (2009),2.533783784
Difference from HDI value (%) (2010),2.348993289
Difference from HDI value (%) (2011),2.341137124
Difference from HDI value (%) (2012),2.348993289
Difference from HDI value (%) (2013),2.325581395
Difference from HDI value (%) (2014),2.32172471
Difference from HDI value (%) (2015),2.459016393
Difference from HDI value (%) (2016),2.601626016
Difference from HDI value (%) (2017),2.605863192
Difference from HDI value (%) (2018),2.605863192
Difference from HDI value (%) (2019),2.702702703
Difference from HDI value (%) (2020),2.415458937
Difference from HDI value (%) (2021),2.903225806
Difference from HDI value (%) (2022),2.884615385
Carbon dioxide emissions per capita (production) (tonnes) (1990),0.495662778
Carbon dioxide emissions per capita (production) (tonnes) (1991),0.486252635
Carbon dioxide emissions per capita (production) (tonnes) (1992),0.524493646
Carbon dioxide emissions per capita (production) (tonnes) (1993),0.534998193
Carbon dioxide emissions per capita (production) (tonnes) (1994),0.5715616
Carbon dioxide emissions per capita (production) (tonnes) (1995),0.659953702
Carbon dioxide emissions per capita (production) (tonnes) (1996),0.648451029
Carbon dioxide emissions per capita (production) (tonnes) (1997),0.652706201
Carbon dioxide emissions per capita (production) (tonnes) (1998),0.76255398
Carbon dioxide emissions per capita (production) (tonnes) (1999),0.726313864
Carbon dioxide emissions per capita (production) (tonnes) (2000),0.755852165
Carbon dioxide emissions per capita (production) (tonnes) (2001),0.82846083
Carbon dioxide emissions per capita (production) (tonnes) (2002),0.846919931
Carbon dioxide emissions per capita (production) (tonnes) (2003),0.928479657
Carbon dioxide emissions per capita (production) (tonnes) (2004),0.974374025
Carbon dioxide emissions per capita (production) (tonnes) (2005),0.903535977
Carbon dioxide emissions per capita (production) (tonnes) (2006),0.993931725
Carbon dioxide emissions per capita (production) (tonnes) (2007),1.036840103
Carbon dioxide emissions per capita (production) (tonnes) (2008),1.053213388
Carbon dioxide emissions per capita (production) (tonnes) (2009),0.970171198
Carbon dioxide emissions per capita (production) (tonnes) (2010),0.946238717
Carbon dioxide emissions per capita (production) (tonnes) (2011),1.027578532
Carbon dioxide emissions per capita (production) (tonnes) (2012),1.048443497
Carbon dioxide emissions per capita (production) (tonnes) (2013),1.045113098
Carbon dioxide emissions per capita (production) (tonnes) (2014),1.038711652
Carbon dioxide emissions per capita (production) (tonnes) (2015),1.113346004
Carbon dioxide emissions per capita (production) (tonnes) (2016),1.027640586
Carbon dioxide emissions per capita (production) (tonnes) (2017),1.06280959
Carbon dioxide emissions per capita (production) (tonnes) (2018),1.006989794
Carbon dioxide emissions per capita (production) (tonnes) (2019),1.126517987
Carbon dioxide emissions per capita (production) (tonnes) (2020),0.941150272
Carbon dioxide emissions per capita (production) (tonnes) (2021),1.054158038
Carbon dioxide emissions per capita (production) (tonnes) (2022),1.054158038
Material footprint per capita (tonnes) (1990),4.8683
Material footprint per capita (tonnes) (1991),4.7198
Material footprint per capita (tonnes) (1992),4.8777
Material footprint per capita (tonnes) (1993),4.5909
Material footprint per capita (tonnes) (1994),4.6896
Material footprint per capita (tonnes) (1995),4.274
Material footprint per capita (tonnes) (1996),4.8654
Material footprint per capita (tonnes) (1997),4.4
Material footprint per capita (tonnes) (1998),4.8432
Material footprint per capita (tonnes) (1999),5.452
Material footprint per capita (tonnes) (2000),4.7828
Material footprint per capita (tonnes) (2001),4.6261
Material footprint per capita (tonnes) (2002),4.6337
Material footprint per capita (tonnes) (2003),4.7417
Material footprint per capita (tonnes) (2004),4.8714
Material footprint per capita (tonnes) (2005),4.3724
Material footprint per capita (tonnes) (2006),4.5352
Material footprint per capita (tonnes) (2007),4.5462
Material footprint per capita (tonnes) (2008),4.8676
Material footprint per capita (tonnes) (2009),5.4418
Material footprint per capita (tonnes) (2010),5.1061
Material footprint per capita (tonnes) (2011),4.6409
Material footprint per capita (tonnes) (2012),4.5102
Material footprint per capita (tonnes) (2013),4.6117
Material footprint per capita (tonnes) (2014),4.6418
Material footprint per capita (tonnes) (2015),4.825
Material footprint per capita (tonnes) (2016),5.4929
Material footprint per capita (tonnes) (2017),5.2954
Material footprint per capita (tonnes) (2018),5.6835
Material footprint per capita (tonnes) (2019),5.3634
Material footprint per capita (tonnes) (2020),5.1852
Material footprint per capita (tonnes) (2021),6.0619
Material footprint per capita (tonnes) (2022),6.0778
Survey,MICS
Year,2019
Multidimensional Poverty Index,0.051
Health,18.8
Education,39.2
Standard of living,42
Nutrition,16.8
Child mortality,2
Years of schooling,19.9
School attendance,19.3
Cooking fuel,12.3
Sanitation,6.6
Drinking water,2
Electricity,5.5
Housing,9.7
Assets,6
